Gene1,Gene2,Aag_Edge_Weight
KIF4A|24137,KIF14|9928,1.6
KIN|22944,DCUN1D5|84259,1.6
KIN|22944,EED|8726,1.6
KLHDC2|23588,EAPP|55837,1.6
KLHDC3|116138,CNPY3|10695,1.6
KRTAP12-2|353323,KIF2B|84643,1.6
LAIR1|3903,ADAP2|55803,1.6
LAIR1|3903,C3AR1|719,1.6
LARP7|51574,EXOSC9|5393,1.6
LARS|51520,DCTN4|51164,1.6
LARS|51520,GEMIN5|25929,1.6
LARS2|23395,ALAS1|211,1.6
LATS1|9113,ARID1B|57492,1.6
LCE3D|84648,DEFB4A|1673,1.6
LCK|3932,CD247|919,1.6
LCP1|3936,EVI2B|2124,1.6
LCP1|3936,IL2RG|3561,1.6
LCP2|3937,IKZF1|10320,1.6
LDB2|9079,FLT1|2321,1.6
LEMD2|221496,C6orf47|57827,1.6
LEPROTL1|23484,CNOT7|29883,1.6
LETM1|3954,IPO13|9670,1.6
LMAN1|3998,IMPACT|55364,1.6
LMBRD1|55788,CD164|8763,1.6
LMOD1|25802,ACTA2|59,1.6
LRCH4|4034,ARRDC1|92714,1.6
LRRC8C|84230,GIMAP6|474344,1.6
LSM4|25804,DTYMK|1841,1.6
LY86|9450,C3AR1|719,1.6
LYPLA2|11313,AGTRAP|57085,1.6
MAD2L1|4085,H2AFZ|3015,1.6
MAN1A2|10905,CLOCK|9575,1.6
MAP1S|55201,IRF2BP1|26145,1.6
MAP2K2|5605,C19orf24|55009,1.6
MARS2|92935,FASTKD5|60493,1.6
MCM10|55388,CDC6|990,1.6
MCM6|4175,DTL|51514,1.6
MCPH1|79648,CNOT7|29883,1.6
MDM4|4194,DDX17|10521,1.6
MDP1|145553,CHMP4A|29082,1.6
MED1|5469,ASXL2|55252,1.6
MED12|9968,GBF1|8729,1.6
MED16|10025,MAP2K7|5609,1.6
MED22|6837,GTF3C5|9328,1.6
MED25|81857,DYRK1B|9149,1.6
MED25|81857,MARK4|57787,1.6
MED4|29079,HMGB1|3146,1.6
MED4|29079,ITM2B|9445,1.6
MFF|56947,COPS8|10920,1.6
MFN1|55669,ARMC8|25852,1.6
MGST3|4259,HAX1|10456,1.6
MIA3|375056,EPRS|2058,1.6
MINK1|50488,FLII|2314,1.6
MINK1|50488,GGA3|23163,1.6
MKI67|4288,FOXM1|2305,1.6
MMRN2|79812,FLT1|2321,1.6
MMS19|64210,LDB1|8861,1.6
MPDU1|9526,ATPAF2|91647,1.6
MPEG1|219972,FPR3|2359,1.6
MPP5|64398,KLHDC2|23588,1.6
MRPL12|6182,ANAPC11|51529,1.6
MRPL12|6182,GPS1|2873,1.6
MRPL15|29088,DECR1|1666,1.6
MRPL3|11222,ATG3|64422,1.6
MRPL34|64981,COX5A|9377,1.6
MRPL35|51318,MDH1|4190,1.6
MRPL38|64978,CHMP6|79643,1.6
MRPL38|64978,DRG2|1819,1.6
MRPL38|64978,DUS1L|64118,1.6
MRPL43|84545,CUTC|51076,1.6
MRPL47|57129,DNAJB11|51726,1.6
MRPL52|122704,MDP1|145553,1.6
MRPL55|128308,JMJD4|65094,1.6
MRPL9|65005,MRPL24|79590,1.6
MRPS12|6183,MRPL12|6182,1.6
MRPS18A|55168,MEA1|4201,1.6
MRPS24|64951,CHCHD2|51142,1.6
MRPS28|28957,ATP6V1H|51606,1.6
MRPS33|51650,ARMC10|83787,1.6
MRPS35|60488,MRPL42|28977,1.6
MRPS7|51081,ANAPC11|51529,1.6
MRPS7|51081,MRPL38|64978,1.6
MS4A6A|64231,CYBB|1536,1.6
MS4A6A|64231,HLA-DRA|3122,1.6
MSR1|4481,FPR3|2359,1.6
MTIF3|219402,GTF3A|2971,1.6
MTMR6|9107,ABHD13|84945,1.6
MTOR|2475,EIF4G3|8672,1.6
MTOR|2475,MFN2|9927,1.6
MTX2|10651,MDH1|4190,1.6
MX1|4599,HERC6|55008,1.6
MX1|4599,IFI44|10561,1.6
MX1|4599,IFI6|2537,1.6
MYBL2|4605,CDC20|991,1.6
MYCBP2|23077,BIRC6|57448,1.6
MYCBP2|23077,BPTF|2186,1.6
MYCT1|80177,BCL6B|255877,1.6
MYCT1|80177,ECSCR|641700,1.6
MYCT1|80177,ESAM|90952,1.6
MYO1F|4542,FERMT3|83706,1.6
MYO1F|4542,FMNL1|752,1.6
NAA30|122830,ARHGAP5|394,1.6
NAA30|122830,EXOC5|10640,1.6
NACA|4666,HNRNPA1L2|144983,1.6
NCBP1|4686,NAA35|60560,1.6
NCL|4691,GIGYF2|26058,1.6
NCL|4691,HNRNPU|3192,1.6
NCOA1|8648,ASXL2|55252,1.6
NDEL1|81565,JOSD1|9929,1.6
NDFIP1|80762,ATP6V0E1|8992,1.6
NDOR1|27158,LRCH4|4034,1.6
NDUFA11|126328,C19orf25|148223,1.6
NDUFA11|126328,COPE|11316,1.6
NDUFA12|55967,NDUFA1|4694,1.6
NDUFA2|4695,MED7|9443,1.6
NDUFA6|4700,COX6A1|1337,1.6
NDUFA8|4702,COX6B1|1340,1.6
NDUFA8|4702,NDUFA12|55967,1.6
NDUFB1|4707,MRPL52|122704,1.6
NDUFB10|4716,COX4I1|1327,1.6
NDUFB10|4716,GADD45GIP1|90480,1.6
NDUFB4|4710,FAM162A|26355,1.6
NDUFB6|4712,APTX|54840,1.6
NDUFB7|4713,MPG|4350,1.6
NDUFB7|4713,MRPL54|116541,1.6
NDUFB8|4714,COX4I1|1327,1.6
NDUFB8|4714,NDUFA2|4695,1.6
NDUFB9|4715,COX5A|9377,1.6
NDUFS4|4724,MRPS36|92259,1.6
NDUFS7|374291,C19orf25|148223,1.6
NDUFS8|4728,NDUFS7|374291,1.6
NEDD8|4738,C14orf119|55017,1.6
NEDD8|4738,MDP1|145553,1.6
NENF|29937,MRPL55|128308,1.6
NEURL4|84461,FXR2|9513,1.6
NFU1|27247,C11orf1|64776,1.6
NFU1|27247,IAH1|285148,1.6
NGDN|25983,ALKBH1|8846,1.6
NGDN|25983,METTL3|56339,1.6
NGDN|25983,NEDD8|4738,1.6
NHP2|55651,HINT1|3094,1.6
NHP2|55651,MRPL22|29093,1.6
NKTR|4820,AGAP6|414189,1.6
NKTR|4820,ARGLU1|55082,1.6
NKTR|4820,DMTF1|9988,1.6
NKTR|4820,FNBP4|23360,1.6
NKX2-4|644524,ACTL6B|51412,1.6
NME3|4832,INO80E|283899,1.6
NOC2L|26155,MIB2|142678,1.6
NOC4L|79050,ADRM1|11047,1.6
NOC4L|79050,DDX54|79039,1.6
NOL9|79707,GPN2|54707,1.6
NOMO3|408050,NOMO1|23420,1.6
NOP10|55505,BANF1|8815,1.6
NOP56|10528,NOP2|4839,1.6
NOP58|51602,CWC22|57703,1.6
NOP58|51602,DNAJC2|27000,1.6
NOS3|4846,EXOC3L2|90332,1.6
NOS3|4846,HSPA12B|116835,1.6
NOSIP|51070,AIP|9049,1.6
NOTCH3|4854,CSPG4|1464,1.6
NOTCH4|4855,CDH5|1003,1.6
NOTCH4|4855,DOCK6|57572,1.6
NOVA2|4858,CXorf36|79742,1.6
NPHP3|27031,CCDC14|64770,1.6
NPM1|4869,CCNG1|900,1.6
NPM1|4869,EIF3M|10480,1.6
NPRL2|10641,EXOSC7|23016,1.6
NPRL3|8131,MLST8|64223,1.6
NR1H2|7376,CORO1B|57175,1.6
NSA2|10412,NPM1|4869,1.6
NSDHL|50814,BCAP31|10134,1.6
NSF|4905,CLTC|1213,1.6
NSMCE2|286053,EBAG9|9166,1.6
NUBP1|4682,GNPTG|84572,1.6
NUBP2|10101,E4F1|1877,1.6
NUDC|10726,GPATCH3|63906,1.6
NUDCD2|134492,BOD1|91272,1.6
NUFIP1|26747,COG3|83548,1.6
NUP214|8021,FKBP15|23307,1.6
NUP214|8021,GOLGA2|2801,1.6
NUP214|8021,MED12|9968,1.6
NUPL2|11097,GATAD1|57798,1.6
OAS2|4939,MX1|4599,1.6
OAS3|4940,OAS2|4939,1.6
ODF2|4957,CIZ1|25792,1.6
OR56A3|390083,NAA11|84779,1.6
ORMDL2|29095,CD63|967,1.6
OSGEP|55644,APEX1|328,1.6
OST4|100128731,BOLA3|388962,1.6
OST4|100128731,C19orf53|28974,1.6
OTUB1|55611,ANAPC11|51529,1.6
OTUB1|55611,COX8A|1351,1.6
OTUD6B|51633,NUDCD1|84955,1.6
OVCA2|124641,EIF4A1|1973,1.6
OVCA2|124641,EIF5AL1|143244,1.6
OXER1|165140,HAAO|23498,1.6
PABPC3|5042,EIF3H|8667,1.6
PACS2|23241,AKT1|207,1.6
PAFAH1B2|5049,EIF4G2|1982,1.6
PAFAH1B2|5049,HIPK3|10114,1.6
PAFAH2|5051,HMGCL|3155,1.6
PAIP1|10605,C5orf22|55322,1.6
PAIP2|51247,MAT2B|27430,1.6
PAK1IP1|55003,ABCE1|6059,1.6
PAK1IP1|55003,BYSL|705,1.6
PAK2|5062,ATP11B|23200,1.6
PARK7|11315,CAPZB|832,1.6
PARK7|11315,DNAJC8|22826,1.6
PARK7|11315,NDUFS5|4725,1.6
PARP9|83666,PARP14|54625,1.6
PBX2|5089,DAXX|1616,1.6
PCBP2|5094,EIF4B|1975,1.6
PCDH12|51294,NOVA2|4858,1.6
PCID2|55795,COG6|57511,1.6
PCM1|5108,CCDC25|55246,1.6
PCMT1|5110,NUS1|116150,1.6
PDCD10|11235,ATG3|64422,1.6
PDCD10|11235,MYNN|55892,1.6
PDHX|8050,DLAT|1737,1.6
PDIA3|2923,ELL3|80237,1.6
PDIA4|9601,CALU|813,1.6
PDSS2|57107,HINT3|135114,1.6
PECAM1|5175,CLEC1A|51267,1.6
PECAM1|5175,ESAM|90952,1.6
PEF1|553115,EIF3I|8668,1.6
PEX2|5828,MRPL13|28998,1.6
PFDN1|5201,HARS|3035,1.6
PFDN2|5202,KRTCAP2|200185,1.6
PGBD3|267004,ERCC6|2074,1.6
PGK1|5230,PGAM1|5223,1.6
PHAX|51808,DDX46|9879,1.6
PHAX|51808,PGGT1B|5229,1.6
PHB|5245,MRPL10|124995,1.6
PHC3|80012,KLHL24|54800,1.6
PHF11|51131,EXOSC8|11340,1.6
PHF12|57649,GPATCH8|23131,1.6
PHPT1|29085,EDF1|8721,1.6
PIGS|94005,CANT1|124583,1.6
PIGY|84992,ENOPH1|58478,1.6
PIH1D1|55011,NOSIP|51070,1.6
PIK3R4|30849,ATP2C1|27032,1.6
PIKFYVE|200576,BIRC6|57448,1.6
PILRB|29990,AGAP4|119016,1.6
PIN1|5300,C19orf25|148223,1.6
PIN1|5300,DCTN3|11258,1.6
PKN1|5585,GIT1|28964,1.6
PLEKHM2|23207,NOC2L|26155,1.6
PLK1|5347,CDC20|991,1.6
PLK1|5347,CDCA3|83461,1.6
PLK1|5347,FOXM1|2305,1.6
PLOD1|5351,DDOST|1650,1.6
PLOD3|8985,PDAP1|11333,1.6
PLVAP|83483,ESAM|90952,1.6
PLVAP|83483,FLT4|2324,1.6
PMPCA|23203,ANAPC2|29882,1.6
PMS1|5378,ORMDL1|94101,1.6
PNO1|56902,ABCE1|6059,1.6
POC1A|25886,CDCA5|113130,1.6
POLA1|5422,HUWE1|10075,1.6
POLDIP2|26073,MRPL38|64978,1.6
POLL|27343,CUEDC2|79004,1.6
POLL|27343,MMS19|64210,1.6
POLR1A|25885,CAD|790,1.6
POLR1E|64425,ANP32B|10541,1.6
POLR1E|64425,EXOSC2|23404,1.6
POLR2F|5435,DGCR6L|85359,1.6
POLR2H|5437,PARL|55486,1.6
POLR2I|5438,C19orf53|28974,1.6
POLR2K|5440,GTF2A2|2958,1.6
POMT1|10585,PMPCA|23203,1.6
PPIL2|23759,CABIN1|23523,1.6
PPIL4|85313,CASP8AP2|9994,1.6
PPM1A|5494,ARHGAP5|394,1.6
PPM1A|5494,JKAMP|51528,1.6
PPM1D|8493,APPBP2|10513,1.6
PPP2CA|5515,ETF1|2107,1.6
PPP2CA|5515,HNRNPAB|3182,1.6
PPP2CA|5515,ISOC1|51015,1.6
PPP2CB|5516,GSR|2936,1.6
PPP2CB|5516,KCTD9|54793,1.6
PPP2R2A|5520,ASH2L|9070,1.6
PPP2R2A|5520,GSR|2936,1.6
PPP2R2A|5520,MAK16|84549,1.6
PPP2R5D|5528,EHMT2|10919,1.6
PPP2R5E|5529,NAA30|122830,1.6
PPP3R1|5534,ACTR2|10097,1.6
PPRC1|23082,KLF16|83855,1.6
PQBP1|10084,NAA10|8260,1.6
PQLC2|54896,CC2D1B|200014,1.6
PRAMEF18|391003,KIF2B|84643,1.6
PRC1|9055,CCNB2|9133,1.6
PRC1|9055,DEPDC1|55635,1.6
PRCC|5546,HDGF|3068,1.6
PRCC|5546,PI4KB|5298,1.6
PRDM1|639,FLI1|2313,1.6
PRDX3|10935,DCLRE1A|9937,1.6
PRDX5|25824,FKBP2|2286,1.6
PRDX5|25824,MRPL21|219927,1.6
PRKAA1|5562,GOLPH3|64083,1.6
PRKCSH|5589,GTF2F1|2962,1.6
PRMT5|10419,CHMP4A|29082,1.6
PRMT5|10419,DCAF11|80344,1.6
PRMT5|10419,EIF2S1|1965,1.6
PRMT5|10419,IPO4|79711,1.6
PRPF3|9129,POGZ|23126,1.6
PRPF38B|55119,PNN|5411,1.6
PRPF40A|55660,CEBPZ|10153,1.6
PRPF6|24148,LAS1L|81887,1.6
PRPF8|10594,HUWE1|10075,1.6
PRR12|57479,MED12|9968,1.6
PRRC1|133619,AFF4|27125,1.6
PRSS38|339501,CRYGD|1421,1.6
PSENEN|55851,KRTCAP2|200185,1.6
PSMA2|5683,ARMC10|83787,1.6
PSMA2|5683,CBX3|11335,1.6
PSMA2|5683,MRPS24|64951,1.6
PSMA3|5684,MAX|4149,1.6
PSMA3|5684,NDUFB1|4707,1.6
PSMA6|5687,C14orf119|55017,1.6
PSMA6|5687,DAD1|1603,1.6
PSMA6|5687,KIAA0391|9692,1.6
PSMB1|5689,PCMT1|5110,1.6
PSMB2|5690,PSMA5|5686,1.6
PSMB3|5691,EIF5A|1984,1.6
PSMB4|5692,CCT3|7203,1.6
PSMB4|5692,MRPL55|128308,1.6
PSMB5|5693,NGDN|25983,1.6
PSMB6|5694,EIF5A|1984,1.6
PSMB6|5694,MRPL38|64978,1.6
PSMB6|5694,OVCA2|124641,1.6
PSMB7|5695,COQ4|51117,1.6
PSMB7|5695,DPM2|8818,1.6
PSMB7|5695,GTF3C5|9328,1.6
PSMB7|5695,MRPS2|51116,1.6
PSMB8|5696,BTN3A1|11119,1.6
PSMB9|5698,BTN3A1|11119,1.6
PSMC3|5702,BRMS1|25855,1.6
PSMC3|5702,HRAS|3265,1.6
PSMC4|5704,PSMB3|5691,1.6
PSMC5|5705,CCDC137|339230,1.6
PSMC5|5705,FTSJ3|117246,1.6
PSMC6|5706,MED6|10001,1.6
PSMD11|5717,LRRC59|55379,1.6
PSMD13|5719,BANF1|8815,1.6
PSMD13|5719,PSMC3|5702,1.6
PSMD2|5708,ABCF3|55324,1.6
PSMD4|5710,PMVK|10654,1.6
PSMD8|5714,ASNA1|439,1.6
PSMD9|5715,MRPL51|51258,1.6
PSMG2|56984,C18orf32|497661,1.6
PTCD1|26024,LRWD1|222229,1.6
PTOV1|53635,HSPBP1|23640,1.6
PTPN7|5778,DEF6|50619,1.6
PTPRB|5787,MMRN2|79812,1.6
PWP1|11137,METAP2|10988,1.6
PXDN|7837,LAMC1|3915,1.6
PYHIN1|149628,CD3E|916,1.6
R3HDM1|23518,METTL8|79828,1.6
RAB12|201475,PSMG2|56984,1.6
RAB1B|81876,PPP1CA|5499,1.6
RAB2A|5862,ASPH|444,1.6
RAB2A|5862,AZIN1|51582,1.6
RAB2A|5862,IMPAD1|54928,1.6
RAB2B|84932,PARP2|10038,1.6
RAB2B|84932,PRPF39|55015,1.6
RAB33B|83452,MIER1|57708,1.6
RAB35|11021,PGAM5|192111,1.6
RAB4A|5867,EGLN1|54583,1.6
RAB4A|5867,GNPAT|8443,1.6
RABEPK|10244,PSMB7|5695,1.6
RABL3|285282,NAA50|80218,1.6
RAC2|5880,CORO1A|11151,1.6
RAD17|5884,AGGF1|55109,1.6
RAD23A|5886,C19orf53|28974,1.6
RAD23A|5886,FKBP8|23770,1.6
RAD23A|5886,NR2C2AP|126382,1.6
RALGAPB|57148,ARFGEF2|10564,1.6
RAMP2|10266,NOVA2|4858,1.6
RANBP1|5902,PHF5A|84844,1.6
RARS|5917,CAMLG|819,1.6
RARS|5917,CCNG1|900,1.6
RARS2|57038,CCNC|892,1.6
RARS2|57038,PDCD2|5134,1.6
RASA1|5921,PPIP5K2|23262,1.6
RASIP1|54922,ACVRL1|94,1.6
RASIP1|54922,CLEC14A|161198,1.6
RASIP1|54922,CXorf36|79742,1.6
RASIP1|54922,MYCT1|80177,1.6
RASIP1|54922,NOTCH4|4855,1.6
RBBP5|5929,KLHL20|27252,1.6
RBM10|8241,OTUD5|55593,1.6
RBM22|55696,DCTN4|51164,1.6
RBM25|58517,ACIN1|22985,1.6
RBM25|58517,DCAF5|8816,1.6
RBM25|58517,NKTR|4820,1.6
RBM26|64062,PIBF1|10464,1.6
RBM27|54439,CLINT1|9685,1.6
RBM39|9584,ARGLU1|55082,1.6
RBM39|9584,DMTF1|9988,1.6
RBMX|27316,IGBP1|3476,1.6
RBMX|27316,NPM1|4869,1.6
RBPJ|3516,POU2F1|5451,1.6
REEP5|7905,NDFIP1|80762,1.6
REXO1|57455,CNOT3|4849,1.6
REXO1|57455,FZR1|51343,1.6
REXO1|57455,MIER2|54531,1.6
REXO1|57455,RAVER1|125950,1.6
REXO4|57109,EXOSC2|23404,1.6
REXO4|57109,MED22|6837,1.6
RFC4|5984,FXR1|8087,1.6
RFNG|5986,CHMP6|79643,1.6
RFXANK|8625,GADD45GIP1|90480,1.6
RGPD3|653489,RANBP2|5903,1.6
RHOJ|57381,CDH5|1003,1.6
RING1|6015,GNL1|2794,1.6
RMND5B|64777,NHP2|55651,1.6
RNASE6|6039,AIF1|199,1.6
RNASEH2A|10535,ASF1B|55723,1.6
RNF123|63891,BRPF1|7862,1.6
RNF126|55658,APBA3|9546,1.6
RNF13|11342,DNAJC19|131118,1.6
RNF14|9604,NDFIP1|80762,1.6
RNF146|81847,MED23|9439,1.6
RNF170|81790,ASH2L|9070,1.6
RNF40|9810,DHX38|9785,1.6
RNF40|9810,FBXL19|54620,1.6
RNF7|9616,MRPS22|56945,1.6
RNGTT|8732,HBS1L|10767,1.6
RNGTT|8732,IBTK|25998,1.6
RNH1|6050,NUBP2|10101,1.6
RNPEPL1|57140,CTDSP1|58190,1.6
ROBO4|54538,PDGFB|5155,1.6
ROCK1|6093,MIB1|57534,1.6
ROMO1|140823,MRPL52|122704,1.6
RPL10A|4736,MRPL45|84311,1.6
RPL10A|4736,PHB2|11331,1.6
RPL12|6136,FAU|2197,1.6
RPL12|6136,RPL11|6135,1.6
RPL13A|23521,EEF1G|1937,1.6
RPL14|9045,IMPDH2|3615,1.6
RPL14|9045,RPL12|6136,1.6
RPL15|6138,CRBN|51185,1.6
RPL17|6139,ELP2|55250,1.6
RPL18|6141,FBL|2091,1.6
RPL18|6141,PFDN5|5204,1.6
RPL18|6141,RPL11|6135,1.6
RPL19|6143,RPL10|6134,1.6
RPL19|6143,RPL12|6136,1.6
RPL24|6152,RPL14|9045,1.6
RPL24|6152,RPL18|6141,1.6
RPL26|6154,RPL23|9349,1.6
RPL26L1|51121,BNIP1|662,1.6
RPL27A|6157,RPL12|6136,1.6
RPL29|6159,FAU|2197,1.6
RPL29|6159,RPL13|6137,1.6
RPL3|6122,HNRNPA1L2|144983,1.6
RPL3|6122,RPL17|6139,1.6
RPL30|6156,EIF3E|3646,1.6
RPL30|6156,RPL19|6143,1.6
RPL31|6160,RPL23|9349,1.6
RPL32|6161,RPL10|6134,1.6
RPL32|6161,RPL12|6136,1.6
RPL32|6161,RPL28|6158,1.6
RPL35|11224,PSMB7|5695,1.6
RPL35|11224,RPL13A|23521,1.6
RPL35|11224,RPL27A|6157,1.6
RPL35A|6165,FXR1|8087,1.6
RPL35A|6165,RPL13|6137,1.6
RPL36|25873,EEF1D|1936,1.6
RPL36|25873,RPL27A|6157,1.6
RPL36|25873,RPL32|6161,1.6
RPL37|6167,RPL30|6156,1.6
RPL37A|6168,RPL18A|6142,1.6
RPL37A|6168,RPL37|6167,1.6
RPL38|6169,RPL26|6154,1.6
RPL38|6169,RPL27|6155,1.6
RPL38|6169,RPL34|6164,1.6
RPL4|6124,EIF3D|8664,1.6
RPL4|6124,EIF3L|51386,1.6
RPL4|6124,RPL12|6136,1.6
RPL4|6124,RPL32|6161,1.6
RPL5|6125,RPL24|6152,1.6
RPL5|6125,RPL29|6159,1.6
RPL6|6128,RPL18A|6142,1.6
RPL6|6128,RPL3|6122,1.6
RPL6|6128,RPL37|6167,1.6
RPL7A|6130,PSMB7|5695,1.6
RPL8|6132,EEF1G|1937,1.6
RPL8|6132,MAF1|84232,1.6
RPL8|6132,RPL29|6159,1.6
RPL8|6132,RPL3|6122,1.6
RPLP0|6175,RPL3|6122,1.6
RPLP0|6175,RPL8|6132,1.6
RPLP1|6176,EEF1D|1936,1.6
RPLP1|6176,RPL36|25873,1.6
RPLP2|6181,FBL|2091,1.6
RPLP2|6181,RPL13|6137,1.6
RPLP2|6181,RPL28|6158,1.6
RPLP2|6181,RPL32|6161,1.6
RPN1|6184,ACAD9|28976,1.6
RPN2|6185,PIGT|51604,1.6
RPS10|6204,PFDN5|5204,1.6
RPS10|6204,PHB2|11331,1.6
RPS10|6204,RPL13A|23521,1.6
RPS10|6204,RPL36|25873,1.6
RPS10|6204,RPL5|6125,1.6
RPS11|6205,EEF1G|1937,1.6
RPS11|6205,ERCC1|2067,1.6
RPS11|6205,PFDN5|5204,1.6
RPS11|6205,RPL23A|6147,1.6
RPS13|6207,COMMD6|170622,1.6
RPS13|6207,EEF1B2|1933,1.6
RPS13|6207,RPL18A|6142,1.6
RPS14|6208,HINT1|3094,1.6
RPS15|6209,POLR2I|5438,1.6
RPS15|6209,RPL35|11224,1.6
RPS15|6209,RPL8|6132,1.6
RPS15A|6210,EIF3F|8665,1.6
RPS15A|6210,RPL10A|4736,1.6
RPS15A|6210,RPL29|6159,1.6
RPS15A|6210,RPL35A|6165,1.6
RPS15A|6210,RPLP0|6175,1.6
RPS16|6217,EEF1B2|1933,1.6
RPS16|6217,EIF3G|8666,1.6
RPS16|6217,RPL10A|4736,1.6
RPS16|6217,RPL12|6136,1.6
RPS16|6217,RPL17|6139,1.6
RPS16|6217,RPL26|6154,1.6
RPS16|6217,RPL27|6155,1.6
RPS16|6217,RPL35|11224,1.6
RPS16|6217,RPL37|6167,1.6
RPS16|6217,RPL37A|6168,1.6
RPS17|6218,RPL13A|23521,1.6
RPS18|6222,RPL10|6134,1.6
RPS18|6222,RPL27A|6157,1.6
RPS18|6222,RPL3|6122,1.6
RPS18|6222,RPL38|6169,1.6
RPS18|6222,RPS12|6206,1.6
RPS19|6223,FAU|2197,1.6
RPS19|6223,RPS11|6205,1.6
RPS19BP1|91582,NCAPH2|29781,1.6
RPS2|6187,RPL11|6135,1.6
RPS20|6224,RPL27A|6157,1.6
RPS21|6227,RPL13|6137,1.6
RPS23|6228,COX7C|1350,1.6
RPS23|6228,RPL37A|6168,1.6
RPS23|6228,RPS13|6207,1.6
RPS23|6228,RPS14|6208,1.6
RPS24|6229,RPL26|6154,1.6
RPS25|6230,RPS13|6207,1.6
RPS29|6235,RPL36|25873,1.6
RPS29|6235,RPS16|6217,1.6
RPS3|6188,RPL5|6125,1.6
RPS3|6188,RPS17|6218,1.6
RPS3A|6189,EEF1B2|1933,1.6
RPS3A|6189,RPS3|6188,1.6
RPS4X|6191,RPL5|6125,1.6
RPS4X|6191,RPS3|6188,1.6
RPS5|6193,EEF1G|1937,1.6
RPS5|6193,RPL17|6139,1.6
RPS5|6193,RPL3|6122,1.6
RPS6|6194,RPL15|6138,1.6
RPS6|6194,RPL32|6161,1.6
RPS6|6194,RPL4|6124,1.6
RPS7|6201,RPL32|6161,1.6
RPS8|6202,RPL18|6141,1.6
RPS8|6202,RPL36|25873,1.6
RPS8|6202,RPL4|6124,1.6
RPS8|6202,RPL8|6132,1.6
RPS8|6202,RPS16|6217,1.6
RPS8|6202,RPS3A|6189,1.6
RPS8|6202,RPS6|6194,1.6
RPS9|6203,EEF1B2|1933,1.6
RPS9|6203,RPL31|6160,1.6
RPS9|6203,RPLP1|6176,1.6
RPS9|6203,RPS10|6204,1.6
RPS9|6203,RPS21|6227,1.6
RPSA|3921,RPL13A|23521,1.6
RPUSD1|113000,MPG|4350,1.6
RRM2|6241,CDCA5|113130,1.6
RRM2|6241,CDCA8|55143,1.6
RSBN1|54665,PKN2|5586,1.6
RSF1|51773,BPTF|2186,1.6
RSL1D1|26156,IGBP1|3476,1.6
RSL24D1|51187,EIF3M|10480,1.6
RSL24D1|51187,RPS6|6194,1.6
RSPH3|83861,FAM120B|84498,1.6
RSRC1|51319,ARMC8|25852,1.6
RSRC1|51319,ATP11B|23200,1.6
RSRC1|51319,COPB2|9276,1.6
RSRC1|51319,OPA1|4976,1.6
RSRC1|51319,PDCD10|11235,1.6
RUFY2|55680,HERC4|26091,1.6
RUVBL1|8607,ACAD9|28976,1.6
RUVBL2|10856,PRPF31|26121,1.6
RWDD1|51389,ASF1A|25842,1.6
RWDD1|51389,ATG5|9474,1.6
RWDD1|51389,PCMT1|5110,1.6
RXRB|6257,GTF2H4|2968,1.6
RXRB|6257,MTCH1|23787,1.6
S100A9|6280,S100A8|6279,1.6
S1PR1|1901,CXorf36|79742,1.6
SAFB|6294,FUS|2521,1.6
SAFB|6294,HNRNPUL2|221092,1.6
SAFB2|9667,PHRF1|57661,1.6
SAMD4B|55095,NFIC|4782,1.6
SAMD8|142891,NHLRC2|374354,1.6
SAMD8|142891,RC3H2|54542,1.6
SAP18|10284,MED4|29079,1.6
SAP18|10284,RNF5|6048,1.6
SASH3|54440,EVI2B|2124,1.6
SASH3|54440,FERMT3|83706,1.6
SASH3|54440,LAPTM5|7805,1.6
SASH3|54440,PARVG|64098,1.6
SAV1|60485,ARHGAP5|394,1.6
SBNO2|22904,CSNK1G2|1455,1.6
SCAF1|58506,MARK4|57787,1.6
SCAF1|58506,PTPN23|25930,1.6
SCAND1|51282,ALKBH7|84266,1.6
SCAND1|51282,RBM42|79171,1.6
SCARF1|8578,ESAM|90952,1.6
SCARF1|8578,MMRN2|79812,1.6
SCFD1|23256,AP4S1|11154,1.6
SCNM1|79005,DEDD|9191,1.6
SCRIB|23513,HSF1|3297,1.6
SDHC|6391,NDUFS2|4720,1.6
SDHD|6392,APIP|51074,1.6
SEC23IP|11196,DDX21|9188,1.6
SEC23IP|11196,NOLC1|9221,1.6
SEC24A|10802,G3BP1|10146,1.6
SEC24C|9632,PDCD11|22984,1.6
SEC24D|9871,ARCN1|372,1.6
SEC61A1|29927,ACAD9|28976,1.6
SEC61A1|29927,PSMD2|5708,1.6
SEC61B|10952,ALG2|85365,1.6
SEC63|11231,CDC40|51362,1.6
SELPLG|6404,MYO1F|4542,1.6
SENP6|26054,GOPC|57120,1.6
SERF2|10169,C19orf53|28974,1.6
SERF2|10169,RBX1|9978,1.6
SERINC1|57515,CD164|8763,1.6
SERINC1|57515,HDAC2|3066,1.6
SERINC1|57515,NUS1|116150,1.6
SET|6418,RAD23B|5887,1.6
SETD1A|9739,ATXN2L|11273,1.6
SETD1A|9739,DHX38|9785,1.6
SETD1A|9739,FBXL19|54620,1.6
SETD5|55209,BRPF1|7862,1.6
SETD5|55209,RBM6|10180,1.6
SF3B2|10992,SART1|9092,1.6
SF3B5|83443,CUTA|51596,1.6
SF3B5|83443,HDDC2|51020,1.6
SGTA|6449,C19orf24|55009,1.6
