Gene1,Gene2,Aag_Edge_Weight
UQCRHL|440567,UQCRH|7388,5.7
SET|6418,C9orf78|51759,1.6
SET|6418,HNRNPK|3190,1.6
SET|6418,NUP188|23511,1.6
SET|6418,RAD23B|5887,1.6
SETD1A|9739,FBXL19|54620,1.6
SETD1A|9739,RNF40|9810,1.6
SETD2|29072,QRICH1|54870,1.6
SETD4|54093,DYRK1A|1859,1.6
SETDB1|9869,ENSA|2029,1.6
SETDB1|9869,LYSMD1|388695,1.6
SETDB2|83852,FNDC3A|22862,1.6
SF3A1|10291,PES1|23481,1.6
SF3B2|10992,RELA|5970,1.6
SF3B3|23450,CTCF|10664,1.6
SF3B3|23450,NOB1|28987,1.6
SF3B4|10262,RPRD2|23248,1.6
SF3B5|83443,PSMB1|5689,1.6
SFT2D1|113402,MRPL18|29074,1.6
SGTA|6449,C19orf25|148223,1.6
SGTA|6449,POLR2E|5434,1.6
SHARPIN|81858,DGAT1|8694,1.6
SHARPIN|81858,EEF1D|1936,1.6
SHARPIN|81858,GPAA1|8733,1.6
SHKBP1|92799,EGLN2|112398,1.6
SHMT2|6472,MARS|4141,1.6
SIAH2|6478,SERP1|27230,1.6
SIRT3|23410,MRPL17|63875,1.6
SIRT6|51548,SF3A2|8175,1.6
SIVA1|10572,BTBD6|90135,1.6
SIVA1|10572,CINP|51550,1.6
SKP1|6500,HINT1|3094,1.6
SKP1|6500,PPP2CA|5515,1.6
SLC25A11|8402,FXR2|9513,1.6
SLC25A11|8402,PSMB6|5694,1.6
SLC25A3|5250,PWP1|11137,1.6
SLC25A32|81034,AZIN1|51582,1.6
SLC25A38|54977,RPSA|3921,1.6
SLC30A5|64924,AP3B1|8546,1.6
SLC35A5|55032,ATG3|64422,1.6
SLC4A1AP|22950,NOL10|79954,1.6
SLU7|10569,RBM22|55696,1.6
SMAD2|4087,C18orf32|497661,1.6
SMAD2|4087,MEX3C|51320,1.6
SMAD2|4087,NARS|4677,1.6
SMAD4|4089,ELAC1|55520,1.6
SMARCA5|8467,OTUD4|54726,1.6
SMARCAL1|50485,HDLBP|3069,1.6
SMARCD2|6603,PSMC5|5705,1.6
SMC1A|8243,POLA1|5422,1.6
SMC3|9126,EIF3A|8661,1.6
SMCHD1|23347,RNMT|8731,1.6
SMG6|23293,ANKFY1|51479,1.6
SMG6|23293,PAFAH1B1|5048,1.6
SMPD4|55627,ERCC3|2071,1.6
SMU1|55234,DCTN3|11258,1.6
SNAP29|9342,LZTR1|8216,1.6
SNAP47|116841,NUP133|55746,1.6
SNAP47|116841,RNF187|149603,1.6
SNAPC4|6621,DDX31|64794,1.6
SNAPIN|23557,ILF2|3608,1.6
SNIP1|79753,SF3A3|10946,1.6
SNRPB2|6629,MRPS26|64949,1.6
SNRPC|6631,MRPL2|51069,1.6
SNRPD2|6633,RPL18|6141,1.6
SNX17|9784,NRBP1|29959,1.6
SNX3|8724,CCNC|892,1.6
SNX4|8723,KPNA1|3836,1.6
SNX6|58533,EAPP|55837,1.6
SP1|6667,ATF7|11016,1.6
SPAG7|9552,RNASEK|440400,1.6
SPARC|6678,COL1A1|1277,1.6
SPARC|6678,COL1A2|1278,1.6
SPARC|6678,PDGFRB|5159,1.6
SPATA2|9825,DDX27|55661,1.6
SPG7|6687,GAS8|2622,1.6
SPI1|6688,CYTH4|27128,1.6
SPSB3|90864,RHOT2|89941,1.6
SPTY2D1|144108,GTF2H1|2965,1.6
SRP19|6728,REEP5|7905,1.6
SS18L1|26039,LSM14B|149986,1.6
SS18L2|51188,CCDC12|151903,1.6
SSB|6741,CWC22|57703,1.6
SSB|6741,GORASP2|26003,1.6
SSB|6741,NUP35|129401,1.6
SSR2|6746,PMF1|11243,1.6
SSR2|6746,SCAMP3|10067,1.6
SSSCA1|10534,MAP3K11|4296,1.6
ST13|6767,ATXN10|25814,1.6
STAU2|27067,PEX2|5828,1.6
STK16|8576,RNF25|64320,1.6
STK25|10494,HDLBP|3069,1.6
STOML2|30968,PIGO|84720,1.6
STRAP|11171,M6PR|4074,1.6
STRN|6801,ASXL2|55252,1.6
STRN|6801,SLC30A6|55676,1.6
STRN3|29966,SCFD1|23256,1.6
STRN4|29888,SCAF1|58506,1.6
STX18|53407,CTBP1|1487,1.6
STX4|6810,BCKDK|10295,1.6
SUB1|10923,RAD1|5810,1.6
SUMO1|7341,BZW1|9689,1.6
SUPT16H|11198,PARP2|10038,1.6
SUPT4H1|6827,COIL|8161,1.6
SUPT4H1|6827,MKS1|54903,1.6
SUPT4H1|6827,RAD51C|5889,1.6
SUPT5H|6829,NFKBIB|4793,1.6
SUPT5H|6829,PAK4|10298,1.6
SUPT6H|6830,GOSR1|9527,1.6
SUPV3L1|6832,CHCHD1|118487,1.6
SUPV3L1|6832,DDX50|79009,1.6
SURF4|6836,SLC31A1|1317,1.6
SURF6|6838,DPM2|8818,1.6
SURF6|6838,PMPCA|23203,1.6
SUZ12|23512,GOSR1|9527,1.6
SYF2|25949,RPL11|6135,1.6
SYNCRIP|10492,RARS2|57038,1.6
TAB2|23118,PPIL4|85313,1.6
TACO1|51204,NOL11|25926,1.6
TADA2B|93624,MAEA|10296,1.6
TADA3|10474,JAGN1|84522,1.6
TADA3|10474,SEC13|6396,1.6
TAF1C|9013,CENPT|80152,1.6
TAF1C|9013,MTHFSD|64779,1.6
TAF8|129685,MRPS10|55173,1.6
TAF8|129685,PPP2R5D|5528,1.6
TAF9|6880,RAD17|5884,1.6
TAGLN|6876,LMOD1|25802,1.6
TAP2|6891,PSMB8|5696,1.6
TARS|6897,C5orf22|55322,1.6
TATDN1|83940,EIF3E|3646,1.6
TATDN3|128387,NSL1|25936,1.6
TAX1BP1|8887,HIBADH|11112,1.6
TAZ|6901,FAM3A|60343,1.6
TBC1D10B|26000,HIRIP3|8479,1.6
TBC1D10B|26000,SRCAP|10847,1.6
TBC1D10C|374403,ACAP1|9744,1.6
TBC1D10C|374403,CD3E|916,1.6
TBC1D10C|374403,SASH3|54440,1.6
TBC1D20|128637,PTPRA|5786,1.6
TBC1D9B|23061,MAML1|9794,1.6
TBCA|6902,BTF3|689,1.6
TBCA|6902,COX7C|1350,1.6
TBCA|6902,NDUFS4|4724,1.6
TBCB|1155,ALKBH6|84964,1.6
TBCB|1155,CAPNS1|826,1.6
TBCB|1155,COX6B1|1340,1.6
TBCB|1155,PSENEN|55851,1.6
TBCB|1155,SDHAF1|644096,1.6
TBCCD1|55171,DCUN1D1|54165,1.6
TBCD|6904,GPS1|2873,1.6
TBCE|6905,GGPS1|9453,1.6
TBL3|10607,PIGQ|9091,1.6
TBL3|10607,STUB1|10273,1.6
TBP|6908,LTV1|84946,1.6
TBPL1|9519,REPS1|85021,1.6
TBRG4|9238,PPIA|5478,1.6
TCEA1|6917,MRPL15|29088,1.6
TCF25|22980,FBXO31|79791,1.6
TCF3|6929,CSNK1G2|1455,1.6
TDP2|51567,C6orf62|81688,1.6
TELO2|9894,MLST8|64223,1.6
TERF1|7013,PEX2|5828,1.6
TERF1|7013,STAU2|27067,1.6
TERF2|7014,NIP7|51388,1.6
TEX261|113419,PCYOX1|51449,1.6
TFG|10342,COPB2|9276,1.6
TFIP11|24144,SNRPD3|6634,1.6
TGS1|96764,TCEA1|6917,1.6
THAP4|51078,NDUFA10|4705,1.6
THAP6|152815,SDAD1|55153,1.6
THAP7|80764,CRKL|1399,1.6
THAP9|79725,HELQ|113510,1.6
THOC6|79228,HCFC1R1|54985,1.6
THOC6|79228,RNPS1|10921,1.6
THOC7|80145,SLC25A26|115286,1.6
THOP1|7064,MBD3|53615,1.6
THUMPD1|55623,SMG1|23049,1.6
TIAL1|7073,IKZF5|64376,1.6
TIGD5|84948,MAF1|84232,1.6
TIGD5|84948,PUF60|22827,1.6
TIMM22|29928,PFN1|5216,1.6
TIMM44|10469,MAP2K7|5609,1.6
TIMM50|92609,MRPS12|6183,1.6
TIMM50|92609,PSMD8|5714,1.6
TIMM9|26520,COX16|51241,1.6
TINF2|26277,NEDD8|4738,1.6
TIPRL|261726,DCAF6|55827,1.6
TIPRL|261726,TADA1|117143,1.6
TLK1|9874,DCAF17|80067,1.6
TLK2|11011,APPBP2|10513,1.6
TM9SF1|10548,TINF2|26277,1.6
TM9SF2|9375,DNAJC3|5611,1.6
TM9SF4|9777,ASXL1|171023,1.6
TMED7|51014,SRFBP1|153443,1.6
TMEM115|11070,MON1A|84315,1.6
TMEM126A|84233,EED|8726,1.6
TMEM128|85013,RAB28|9364,1.6
TMEM134|80194,PPP1CA|5499,1.6
TMEM175|84286,CTBP1|1487,1.6
TMEM183A|92703,SNRPE|6635,1.6
TMEM186|25880,CARHSP1|23589,1.6
TMEM199|147007,SUPT6H|6830,1.6
TMEM203|94107,EDF1|8721,1.6
TMEM203|94107,SURF1|6834,1.6
TMEM208|29100,KARS|3735,1.6
TMEM50A|23585,SYF2|25949,1.6
TMEM68|137695,ATP6V1H|51606,1.6
TMEM68|137695,TGS1|96764,1.6
TMF1|7110,RYBP|23429,1.6
TNFAIP8L2|79626,AIF1|199,1.6
TNIP2|79155,ADD1|118,1.6
TNIP2|79155,MAEA|10296,1.6
TNIP2|79155,MFSD10|10227,1.6
TNIP2|79155,RNF4|6047,1.6
TNRC6A|27327,ARHGAP17|55114,1.6
TOMM22|56993,PHF5A|84844,1.6
TOMM40|10452,GSK3A|2931,1.6
TOMM40|10452,SNRPD2|6633,1.6
TOMM40L|84134,NDUFS2|4720,1.6
TOMM5|401505,APTX|54840,1.6
TOMM5|401505,GRHPR|9380,1.6
TOMM6|100188893,MEA1|4201,1.6
TOP2A|7153,KIF18B|146909,1.6
TOPBP1|11073,PIK3R4|30849,1.6
TPD52L2|7165,ARFRP1|10139,1.6
TPI1|7167,MLF2|8079,1.6
TPI1|7167,PHB2|11331,1.6
TPM3|7170,ILF2|3608,1.6
TPP2|7174,CUL4A|8451,1.6
TRAM1|23471,LACTB2|51110,1.6
TRAPPC1|58485,GPS2|2874,1.6
TRAPPC1|58485,MED11|400569,1.6
TRAPPC10|7109,DIP2A|23181,1.6
TRIAP1|51499,DIABLO|56616,1.6
TRIM33|51592,RSBN1|54665,1.6
TRIM39|56658,TRIM26|7726,1.6
TRIM43|129868,PRAMEF2|65122,1.6
TRIM49|57093,LEUTX|342900,1.6
TRIM49|57093,PRAMEF2|65122,1.6
TRIP11|9321,ATXN3|4287,1.6
TRIP4|9325,RAB11A|8766,1.6
TRMT1|55621,CCDC130|81576,1.6
TRMT1|55621,QTRT1|81890,1.6
TRMT112|51504,FKBP2|2286,1.6
TRMT6|51605,ESF1|51575,1.6
TRMT61B|55006,SLC4A1AP|22950,1.6
TROVE2|6738,RNF2|6045,1.6
TRPC4AP|26133,PIGU|128869,1.6
TRRAP|8295,BAZ1B|9031,1.6
TRRAP|8295,POM121|9883,1.6
TRUB2|26995,DPM2|8818,1.6
TRUB2|26995,EXOSC2|23404,1.6
TRUB2|26995,POLE3|54107,1.6
TSC2|7249,SRRM2|23524,1.6
TSC22D4|81628,LRCH4|4034,1.6
TSEN54|283989,MRPS7|51081,1.6
TSNAX|7257,TOMM20|9804,1.6
TSR2|90121,HSD17B10|3028,1.6
TSSC4|10078,POLR2L|5441,1.6
TTC4|7268,MRPL37|51253,1.6
TTC5|91875,APEX1|328,1.6
TUBGCP6|85378,HDAC10|83933,1.6
TULP3|7289,ADIPOR2|79602,1.6
TUT1|64852,MEN1|4221,1.6
TXN2|25828,RPS19BP1|91582,1.6
TXNDC11|51061,NUBP1|4682,1.6
TYW1|55253,CRCP|27297,1.6
UBA1|7317,CCDC22|28952,1.6
UBA3|9039,ARL6IP5|10550,1.6
UBA5|79876,ACAD11|84129,1.6
UBA52|7311,CCDC124|115098,1.6
UBA52|7311,EIF3G|8666,1.6
UBAC2|337867,STK24|8428,1.6
UBAP2|55833,SMU1|55234,1.6
UBE2D2|7322,PFDN1|5201,1.6
UBE2D3|7323,RAP1GDS1|5910,1.6
UBE2I|7329,MRPL28|10573,1.6
UBE2Q1|55585,GATAD2B|57459,1.6
UBE2Q1|55585,PRCC|5546,1.6
UBE2R2|54926,CREB3|10488,1.6
UBE2R2|54926,NDUFB6|4712,1.6
UBE2R2|54926,NFX1|4799,1.6
UBE2S|27338,HSPBP1|23640,1.6
UBE2V2|7336,MRPL15|29088,1.6
UBE2V2|7336,PRKDC|5591,1.6
UBE4A|9354,ARCN1|372,1.6
UBL4A|8266,BCAP31|10134,1.6
UBL5|59286,C19orf53|28974,1.6
UBL5|59286,NDUFA7|4701,1.6
UBL5|59286,PIN1|5300,1.6
UBN1|29855,PDPK1|5170,1.6
UBN2|254048,CNOT4|4850,1.6
UBQLN4|56893,CCT3|7203,1.6
UBQLN4|56893,FAM189B|10712,1.6
UBQLN4|56893,PRCC|5546,1.6
UBR1|197131,SPG11|80208,1.6
UBXN1|51035,SART1|9092,1.6
UBXN1|51035,TUT1|64852,1.6
UCK1|83549,POMT1|10585,1.6
UEVLD|55293,COPB1|1315,1.6
UEVLD|55293,SPTY2D1|144108,1.6
UHRF2|115426,AK3|50808,1.6
UHRF2|115426,CDC37L1|55664,1.6
UNC50|25972,MRPL30|51263,1.6
UNCX|340260,ATOH1|474,1.6
UPF3A|65110,TUBGCP3|10426,1.6
UQCR10|29796,AP1B1|162,1.6
UQCR10|29796,DRG1|4733,1.6
UQCR11|10975,LSM7|51690,1.6
URGCP|55665,CDK13|8621,1.6
URM1|81605,PSMB7|5695,1.6
URM1|81605,SSNA1|8636,1.6
USE1|55850,UBA52|7311,1.6
USF1|7391,PPOX|5498,1.6
USO1|8615,ANKRD17|26057,1.6
USO1|8615,NUP54|53371,1.6
USP19|10869,QARS|5859,1.6
USP20|10868,ANAPC2|29882,1.6
USP32|84669,CLTC|1213,1.6
USP38|84640,ANAPC10|10393,1.6
USP38|84640,LSM6|11157,1.6
USP38|84640,SLC10A7|84068,1.6
USP47|55031,BTBD10|84280,1.6
USP47|55031,CTR9|9646,1.6
USP47|55031,NUP98|4928,1.6
USP5|8078,COPS7A|50813,1.6
USP8|9101,DPP8|54878,1.6
USP9X|8239,ATP6AP2|10159,1.6
UTP6|55813,PSMD11|5717,1.6
UXT|8409,CCDC22|28952,1.6
VAC14|55697,COG4|25839,1.6
VAPB|9217,CSTF1|1477,1.6
VBP1|7411,NSDHL|50814,1.6
VCP|7415,EXOSC3|51010,1.6
VDAC3|7419,POLB|5423,1.6
VKORC1L1|154807,CRCP|27297,1.6
VPS13B|157680,UBR5|51366,1.6
VPS25|84313,EFTUD2|9343,1.6
VPS25|84313,PSME3|10197,1.6
VPS25|84313,RAB5C|5878,1.6
VPS26A|9559,ANXA7|310,1.6
VPS26A|9559,SUPV3L1|6832,1.6
VPS28|51160,COMMD5|28991,1.6
VPS28|51160,DGAT1|8694,1.6
VPS29|51699,SNRPF|6636,1.6
VPS36|51028,INTS6|26512,1.6
VPS39|23339,CDAN1|146059,1.6
VPS45|11311,ENSA|2029,1.6
VPS45|11311,SETDB1|9869,1.6
VPS53|55275,TSR1|55720,1.6
VPS72|6944,CDC42SE1|56882,1.6
VPS72|6944,LYSMD1|388695,1.6
VTI1B|10490,ATP6V1D|51382,1.6
WBP11|51729,NCAPD2|9918,1.6
WBP4|11193,GTF2F2|2963,1.6
WDR12|55759,HSPE1|3336,1.6
WDR20|91833,ALKBH1|8846,1.6
WDR20|91833,BTBD7|55727,1.6
WDR20|91833,MARK3|4140,1.6
WDR20|91833,PAPOLA|10914,1.6
WDR20|91833,RCOR1|23186,1.6
WDR24|84219,JMJD8|339123,1.6
WDR24|84219,NUBP2|10101,1.6
WDR26|80232,MIA3|375056,1.6
WDR33|55339,IWS1|55677,1.6
WDR43|23160,NOL10|79954,1.6
WDR5|11091,DPM2|8818,1.6
WDR5|11091,MAPKAP1|79109,1.6
WDR5|11091,UCK1|83549,1.6
WDR59|79726,RANBP10|57610,1.6
WDR59|79726,TMEM170A|124491,1.6
WDR70|55100,NUP155|9631,1.6
WDR81|124997,INPP5K|51763,1.6
WDR82|80335,QRICH1|54870,1.6
WDR82|80335,SMARCC1|6599,1.6
WDR90|197335,RHOT2|89941,1.6
WIZ|58525,AKAP8|10270,1.6
WNK1|65125,ADIPOR2|79602,1.6
WWP2|11060,ATP6V0D1|9114,1.6
WWP2|11060,DDX19A|55308,1.6
WWP2|11060,VPS4A|27183,1.6
XAB2|56949,TIMM44|10469,1.6
XPO5|57510,BYSL|705,1.6
XPO5|57510,CDC5L|988,1.6
XPOT|11260,MARS|4141,1.6
XRCC6|2547,MCAT|27349,1.6
XRCC6|2547,POLDIP3|84271,1.6
XRCC6|2547,RANGAP1|5905,1.6
YBX1|4904,PPIH|10465,1.6
YIPF3|25844,MRPL14|64928,1.6
YIPF3|25844,TMEM63B|55362,1.6
YME1L1|10730,CCNY|219771,1.6
YTHDC2|64848,WDR36|134430,1.6
YWHAB|7529,TTPAL|79183,1.6
YY1|7528,PAPOLA|10914,1.6
ZADH2|284273,TSHZ1|10194,1.6
ZBTB1|22890,ARID4A|5926,1.6
ZBTB22|9278,VPS52|6293,1.6
ZBTB43|23099,FKBP15|23307,1.6
ZBTB43|23099,GOLGA2|2801,1.6
ZBTB5|9925,RNF38|152006,1.6
ZBTB6|10773,RBM18|92400,1.6
ZC3H13|23091,MED4|29079,1.6
ZC3H14|79882,TRIP11|9321,1.6
ZC3H18|124245,CHMP1A|5119,1.6
ZC3H18|124245,DHX38|9785,1.6
ZC3H3|23144,VPS28|51160,1.6
ZC3H7B|23264,SBF1|6305,1.6
ZCCHC8|55596,RNF34|80196,1.6
ZDHHC5|25921,CLP1|10978,1.6
ZER1|10444,ANAPC2|29882,1.6
ZER1|10444,ZDHHC12|84885,1.6
ZFAND1|79752,IMPA1|3612,1.6
ZFAND2B|130617,GMPPA|29926,1.6
ZFPL1|7542,SART1|9092,1.6
ZFPL1|7542,YIF1A|10897,1.6
ZFR|51663,MTMR12|54545,1.6
ZFYVE21|79038,WDR20|91833,1.6
ZGPAT|84619,GMEB2|26205,1.6
ZKSCAN4|387032,ZKSCAN3|80317,1.6
ZMAT2|153527,ETF1|2107,1.6
ZMAT2|153527,HARS2|23438,1.6
ZMAT2|153527,HDAC3|8841,1.6
ZMAT5|55954,DRG1|4733,1.6
ZMYM3|9203,MED12|9968,1.6
ZNF12|7559,PMS2|5395,1.6
ZNF12|7559,USP42|84132,1.6
ZNF131|7690,MTRR|4552,1.6
ZNF131|7690,RICTOR|253260,1.6
ZNF142|7701,BCS1L|617,1.6
ZNF142|7701,TTLL4|9654,1.6
ZNF148|7707,ACAP2|23527,1.6
ZNF148|7707,KPNA1|3836,1.6
ZNF148|7707,OSBPL11|114885,1.6
ZNF148|7707,SNX4|8723,1.6
ZNF207|7756,RHOT1|55288,1.6
ZNF223|7766,ZNF222|7673,1.6
ZNF225|7768,ZNF224|7767,1.6
ZNF226|7769,ZNF222|7673,1.6
ZNF230|7773,ZNF223|7766,1.6
ZNF230|7773,ZNF224|7767,1.6
ZNF234|10780,ZNF227|7770,1.6
ZNF234|10780,ZNF230|7773,1.6
ZNF235|9310,ZNF225|7768,1.6
ZNF24|7572,SMAD2|4087,1.6
ZNF260|339324,ZFP14|57677,1.6
ZNF268|10795,ZNF140|7699,1.6
ZNF304|57343,ZNF17|7565,1.6
ZNF330|27309,LSM6|11157,1.6
ZNF394|84124,ZNF3|7551,1.6
ZNF398|57541,ZNF212|7988,1.6
ZNF408|79797,PEX16|9409,1.6
ZNF417|147687,ZNF17|7565,1.6
ZNF446|55663,CHMP2A|27243,1.6
ZNF446|55663,ZNF324B|388569,1.6
ZNF500|26048,UBN1|29855,1.6
ZNF506|440515,ZNF253|56242,1.6
ZNF510|22869,ZNF189|7743,1.6
ZNF511|118472,MRPL43|84545,1.6
ZNF529|57711,ZNF527|84503,1.6
ZNF548|147694,ZNF17|7565,1.6
ZNF566|84924,ZNF565|147929,1.6
ZNF570|148268,ZNF569|148266,1.6
ZNF581|51545,RPL13A|23521,1.6
ZNF584|201514,ZNF324|25799,1.6
ZNF584|201514,ZNF324B|388569,1.6
ZNF609|23060,SIN3A|25942,1.6
ZNF623|9831,PHF20L1|51105,1.6
ZNF628|89887,SCAF1|58506,1.6
ZNF629|23361,SRCAP|10847,1.6
ZNF639|51193,ACTL6A|86,1.6
ZNF644|84146,RPAP2|79871,1.6
ZNF653|115950,ELOF1|84337,1.6
ZNF668|79759,ARMC5|79798,1.6
ZNF687|57592,PIP5K1A|8394,1.6
ZNF687|57592,PIPSL|266971,1.6
ZNF687|57592,PSMB4|5692,1.6
ZNF688|146542,CD2BP2|10421,1.6
ZNF7|7553,LRRC14|9684,1.6
ZNF707|286075,CPSF1|29894,1.6
ZNF707|286075,LRRC14|9684,1.6
ZNF738|148203,ZNF100|163227,1.6
ZNF764|92595,PRR14|78994,1.6
ZNF768|79724,FBRS|64319,1.6
ZNF768|79724,INO80E|283899,1.6
ZNF768|79724,ZNF48|197407,1.6
ZNF770|54989,AQR|9716,1.6
ZNF776|284309,ZNF264|9422,1.6
ZNF776|284309,ZNF587|84914,1.6
ZNF784|147808,FIZ1|84922,1.6
ZNF787|126208,PRPF31|26121,1.6
ZNF790|388536,ZNF345|25850,1.6
ZNF800|168850,MKLN1|4289,1.6
ZNF805|390980,ZNF17|7565,1.6
ZNF836|162962,ZNF616|90317,1.6
ZNF84|7637,ZNF10|7556,1.6
ZNF845|91664,ZNF525|170958,1.6
ZSCAN22|342945,ZBTB45|84878,1.6
ZSWIM3|140831,ZSWIM1|90204,1.6
ZW10|9183,CHEK1|1111,1.6
ZW10|9183,NCAPD3|23310,1.6
ZZEF1|23140,PAFAH1B1|5048,1.6
ANKIB1|54467,AKAP9|10142,1.5
AP2A1|160,AKT1S1|84335,1.5
APOL2|23780,APOL1|8542,1.5
ARFGAP2|84364,ACP2|53,1.5
ARFGAP2|84364,AMBRA1|55626,1.5
ARHGAP1|392,AMBRA1|55626,1.5
ASB6|140459,ANAPC2|29882,1.5
ASCC1|51008,AP3M1|26985,1.5
ASH1L|55870,ARHGEF11|9826,1.5
ATAD3B|83858,ATAD3A|55210,1.5
ATIC|471,AAMP|14,1.5
BCS1L|617,ATG4B|23192,1.5
BIRC6|57448,ASXL2|55252,1.5
BRAP|8315,ANAPC7|51434,1.5
BRPF1|7862,ARPC4|10093,1.5
BUB3|9184,BCCIP|56647,1.5
C1QB|713,AIF1|199,1.5
C3AR1|719,C1QB|713,1.5
CAPN7|23473,ANKRD28|23243,1.5
CASP1|834,CARD16|114769,1.5
CAV2|858,CAV1|857,1.5
CCDC130|81576,CC2D1A|54862,1.5
CCDC71|64925,APEH|327,1.5
CCDC77|84318,C12orf4|57102,1.5
CCNK|8812,ATXN3|4287,1.5
CCT5|22948,C5orf22|55322,1.5
CD46|4179,ADIPOR1|51094,1.5
CDC40|51362,CD164|8763,1.5
CDK5|1020,ABCB8|11194,1.5
CENPE|1062,CCNA2|890,1.5
CENPN|55839,ATMIN|23300,1.5
CEP192|55125,AFG3L2|10939,1.5
CKAP5|9793,AMBRA1|55626,1.5
CLEC14A|161198,CDH5|1003,1.5
CLNS1A|1207,ALG8|79053,1.5
CNN1|1264,ACTA2|59,1.5
COG3|83548,AKAP11|11215,1.5
COG6|57511,AKAP11|11215,1.5
COPS5|10987,ARMC1|55156,1.5
COX6A1|1337,ARL6IP4|51329,1.5
COX6B1|1340,CAPNS1|826,1.5
CSNK2A1|1457,CDS2|8760,1.5
CUL5|8065,ATM|472,1.5
CWC15|51503,ANKRD49|54851,1.5
CWC22|57703,CIR1|9541,1.5
CWC27|10283,AP3B1|8546,1.5
CYHR1|50626,CPSF1|29894,1.5
CYTH4|27128,ARHGAP9|64333,1.5
CYYR1|116159,CLEC14A|161198,1.5
DBR1|51163,ARMC8|25852,1.5
DCAF13|25879,AZIN1|51582,1.5
DCAF7|10238,APPBP2|10513,1.5
DCTN3|11258,CHMP5|51510,1.5
DCTN4|51164,CSNK1A1|1452,1.5
DCTN5|84516,COG7|91949,1.5
DCTPP1|79077,CD2BP2|10421,1.5
DCUN1D2|55208,ARHGEF7|8874,1.5
DCUN1D5|84259,BIRC2|329,1.5
DDX24|57062,BAG5|9529,1.5
DDX24|57062,CPSF2|53981,1.5
DDX41|51428,B4GALT7|11285,1.5
DDX51|317781,ANKLE2|23141,1.5
DDX52|11056,CDK12|51755,1.5
DEF8|54849,CDK10|8558,1.5
DENND4B|9909,CRTC2|200186,1.5
DHTKD1|55526,CDC123|8872,1.5
DLST|1743,COQ6|51004,1.5
DNAJA1|3301,CHMP5|51510,1.5
DNAJA2|10294,CIAPIN1|57019,1.5
DNAJB12|54788,CHCHD1|118487,1.5
DNAL4|10126,CBY1|25776,1.5
DNPEP|23549,ARPC2|10109,1.5
DOK2|9046,CYTH4|27128,1.5
DPM2|8818,ARPC5L|81873,1.5
DTYMK|1841,ATG4B|23192,1.5
DTYMK|1841,BCS1L|617,1.5
DYNC1H1|1778,CDC42BPB|9578,1.5
DYNC1I2|1781,CWC22|57703,1.5
DYNC1LI2|1783,AP1G1|164,1.5
E2F4|1874,CENPT|80152,1.5
EBNA1BP2|10969,DPH2|1802,1.5
EDF1|8721,ANAPC2|29882,1.5
EED|8726,CREBZF|58487,1.5
EEF2|1938,EEF1A1|1915,1.5
EIF2B1|1967,ANAPC5|51433,1.5
EIF2S2|8894,CDK5RAP1|51654,1.5
EIF2S2|8894,CHMP4B|128866,1.5
EIF3K|27335,ECH1|1891,1.5
EIF3M|10480,CSTF3|1479,1.5
EIF4A1|1973,COPS3|8533,1.5
EIF4G2|1982,BTBD10|84280,1.5
EIF5A|1984,C1QBP|708,1.5
ELAC2|60528,EIF5AL1|143244,1.5
ELK1|2002,CDK16|5127,1.5
EMG1|10436,COPS7A|50813,1.5
ENY2|56943,EBAG9|9166,1.5
EP400|57634,ANKLE2|23141,1.5
ERGIC3|51614,EIF6|3692,1.5
ESAM|90952,CXorf36|79742,1.5
EXOC3L2|90332,CXorf36|79742,1.5
EXOSC4|54512,CYC1|1537,1.5
EXOSC6|118460,DDX19B|11269,1.5
EXOSC9|5393,BBS7|55212,1.5
F11R|50848,B4GALT3|8703,1.5
F9|2158,C8A|731,1.5
F9|2158,CFHR5|81494,1.5
FAF2|23197,CNOT6|57472,1.5
FAM104A|84923,COG1|9382,1.5
FAM173B|134145,CCT5|22948,1.5
FAM185A|222234,ARMC10|83787,1.5
FAM91A1|157769,EFR3A|23167,1.5
FANCG|2189,EXOSC3|51010,1.5
FASTKD3|79072,BRD9|65980,1.5
FBXL12|54850,CDC37|11140,1.5
FBXL15|79176,ACTR1A|10121,1.5
FBXL3|26224,DIS3|22894,1.5
FBXO38|81545,CNOT8|9337,1.5
FBXO7|25793,DRG1|4733,1.5
FCER1G|2207,C1QC|714,1.5
FEM1B|10116,ARIH1|25820,1.5
FKBP2|2286,DNAJC4|3338,1.5
FKBP3|2287,COX16|51241,1.5
FXR2|9513,EIF4A1|1973,1.5
FXR2|9513,ELAC2|60528,1.5
GABARAP|11337,DERL2|51009,1.5
GAK|2580,ADD1|118,1.5
GAPVD1|26130,CAMSAP1|157922,1.5
GAR1|54433,AIMP1|9255,1.5
GIMAP4|55303,ABI3|51225,1.5
GIMAP6|474344,GIMAP4|55303,1.5
GIMAP7|168537,GIMAP1|170575,1.5
GIMAP8|155038,GIMAP4|55303,1.5
GLOD4|51031,GEMIN4|50628,1.5
GLRX3|10539,BCCIP|56647,1.5
GMPPA|29926,DNPEP|23549,1.5
GNB2|2783,BUD31|8896,1.5
GNL3|26354,GLT8D1|55830,1.5
GNPAT|8443,COG2|22796,1.5
GOLGA3|2802,ANKLE2|23141,1.5
GOLPH3L|55204,APH1A|51107,1.5
GOLT1B|51026,ERGIC2|51290,1.5
GON4L|54856,ADAR|103,1.5
