Gene1,Gene2,Aag_Edge_Weight
PRPF6|24148,ADRM1|11047,1.5
PRPF8|10594,NUP88|4927,1.5
PRPSAP2|5636,COPS3|8533,1.5
PRPSAP2|5636,LLGL1|3996,1.5
PRR12|57479,MED25|81857,1.5
PRR14|78994,KIF22|3835,1.5
PRRC1|133619,AFF4|27125,1.5
PRSS38|339501,IFNA4|3441,1.5
PRSS38|339501,OR52E8|390079,1.5
PSENEN|55851,LIN37|55957,1.5
PSMA1|5682,CAPRIN1|4076,1.5
PSMA2|5683,MRPS24|64951,1.5
PSMA4|5685,COX5A|9377,1.5
PSMA4|5685,FANCI|55215,1.5
PSMA4|5685,MTHFS|10588,1.5
PSMA6|5687,PSMA3|5684,1.5
PSMB5|5693,APEX1|328,1.5
PSMB5|5693,DAD1|1603,1.5
PSMB5|5693,PRMT5|10419,1.5
PSMB5|5693,PSMA6|5687,1.5
PSMB6|5694,DERL2|51009,1.5
PSMB7|5695,MED27|9442,1.5
PSMB8|5696,BTN3A1|11119,1.5
PSMB9|5698,HLA-E|3133,1.5
PSMC1|5700,COX16|51241,1.5
PSMC3|5702,ARFGAP2|84364,1.5
PSMC4|5704,MED29|55588,1.5
PSMC6|5706,EXOC5|10640,1.5
PSMC6|5706,PSMA3|5684,1.5
PSMD1|5707,ARPC2|10109,1.5
PSMD4|5710,MTX1|4580,1.5
PSME2|5721,PSMB10|5699,1.5
PSME3|10197,ACLY|47,1.5
PTBP2|58155,MTF2|22823,1.5
PTCD1|26024,ALKBH4|54784,1.5
PTDSS1|9791,MTDH|92140,1.5
PTK2|5747,AZIN1|51582,1.5
PTK2|5747,HSF1|3297,1.5
PTPN11|5781,NAA25|80018,1.5
PTPN23|25930,KLHL18|23276,1.5
PTPN7|5778,PSTPIP1|9051,1.5
PTPN9|5780,FBXO22|26263,1.5
PUF60|22827,GPAA1|8733,1.5
PUM2|23369,ATAD2B|54454,1.5
PUS1|80324,DDX51|317781,1.5
PUS1|80324,NOC4L|79050,1.5
PUS7|54517,NUP205|23165,1.5
PWWP2A|114825,FAF2|23197,1.5
PYGO2|90780,PRCC|5546,1.5
RAB1A|5861,PCBP1|5093,1.5
RAB1B|81876,BRMS1|25855,1.5
RAB1B|81876,CFL1|1072,1.5
RAB3GAP2|25782,ANGEL2|90806,1.5
RAD17|5884,AGGF1|55109,1.5
RAD21|5885,PTK2|5747,1.5
RAD23A|5886,GCDH|2639,1.5
RAD23B|5887,NAA35|60560,1.5
RAD51AP1|10635,NCAPH|23397,1.5
RAD51C|5889,MRPS23|51649,1.5
RAE1|8480,PSMA7|5688,1.5
RAF1|5894,OXSR1|9943,1.5
RAVER1|125950,KEAP1|9817,1.5
RBCK1|10616,MRPS26|64949,1.5
RBCK1|10616,PSMF1|9491,1.5
RBM10|8241,ARAF|369,1.5
RBM10|8241,PQBP1|10084,1.5
RBM18|92400,FUBP3|8939,1.5
RBM28|55131,NUP205|23165,1.5
RBX1|9978,NDUFA6|4700,1.5
RC3H2|54542,GAPVD1|26130,1.5
RCOR3|55758,MDM4|4194,1.5
RECQL4|9401,FBXL6|26233,1.5
REEP4|80346,ATP6V1B2|526,1.5
RER1|11079,AURKAIP1|54998,1.5
RER1|11079,PARK7|11315,1.5
REXO2|25996,RBM7|10179,1.5
RFNG|5986,ASPSCR1|79058,1.5
RFXANK|8625,NDUFA13|51079,1.5
RGS21|431704,OR5B3|441608,1.5
RHAG|6005,LCE1F|353137,1.5
RHBDD2|57414,BUD31|8896,1.5
RIC8A|60626,PHRF1|57661,1.5
RMI1|80010,HNRNPK|3190,1.5
RNASEH2A|10535,GADD45GIP1|90480,1.5
RNASEH2A|10535,GCDH|2639,1.5
RNASEK|440400,MPDU1|9526,1.5
RNF111|54778,ADAM10|102,1.5
RNF115|27246,POLR3C|10623,1.5
RNF123|63891,PTPN23|25930,1.5
RNF139|11236,FAM91A1|157769,1.5
RNF139|11236,NDUFB9|4715,1.5
RNF185|91445,DRG1|4733,1.5
RNF185|91445,EIF4ENIF1|56478,1.5
RNF31|55072,DCAF11|80344,1.5
RNF4|6047,HAUS3|79441,1.5
RNF4|6047,PIGG|54872,1.5
RNF6|6049,MTMR6|9107,1.5
RNPS1|10921,DNAJA3|9093,1.5
RNPS1|10921,PKMYT1|9088,1.5
ROBO4|54538,BCL6B|255877,1.5
ROBO4|54538,MYCT1|80177,1.5
RPA1|6117,ANKFY1|51479,1.5
RPAIN|84268,C1QBP|708,1.5
RPF1|80135,GNG5|2787,1.5
RPGRIP1L|23322,FTO|79068,1.5
RPL11|6135,NACA|4666,1.5
RPL12|6136,RPL11|6135,1.5
RPL13|6137,APRT|353,1.5
RPL18|6141,RPL13|6137,1.5
RPL18A|6142,RPL10A|4736,1.5
RPL19|6143,AATF|26574,1.5
RPL19|6143,PIP4K2B|8396,1.5
RPL23|9349,MRPL45|84311,1.5
RPL24|6152,RPL18|6141,1.5
RPL27A|6157,EIF3M|10480,1.5
RPL27A|6157,RPL11|6135,1.5
RPL27A|6157,RPL12|6136,1.5
RPL27A|6157,RPL14|9045,1.5
RPL29|6159,RPL24|6152,1.5
RPL3|6122,EIF4B|1975,1.5
RPL3|6122,RPL10|6134,1.5
RPL30|6156,COX6C|1345,1.5
RPL31|6160,EEF1G|1937,1.5
RPL31|6160,RPL27A|6157,1.5
RPL32|6161,RPL31|6160,1.5
RPL34|6164,RPL11|6135,1.5
RPL35|11224,RPL29|6159,1.5
RPL36|25873,EEF1G|1937,1.5
RPL36|25873,NDUFA11|126328,1.5
RPL36|25873,RPL24|6152,1.5
RPL36AL|6166,FKBP3|2287,1.5
RPL36AL|6166,PSMA6|5687,1.5
RPL37A|6168,EEF1A1|1915,1.5
RPL37A|6168,RPL12|6136,1.5
RPL38|6169,PFDN5|5204,1.5
RPL38|6169,RPL11|6135,1.5
RPL38|6169,RPL12|6136,1.5
RPL4|6124,RPL11|6135,1.5
RPL4|6124,RPL15|6138,1.5
RPL4|6124,RPL27A|6157,1.5
RPL41|6171,RPL37A|6168,1.5
RPL5|6125,DPH5|51611,1.5
RPL5|6125,EIF3F|8665,1.5
RPL5|6125,RPL34|6164,1.5
RPL6|6128,RPL15|6138,1.5
RPL7|6129,RPL3|6122,1.5
RPL7A|6130,EIF4B|1975,1.5
RPL7A|6130,MRPS2|51116,1.5
RPL7A|6130,RPL29|6159,1.5
RPL7A|6130,RPL31|6160,1.5
RPL7A|6130,RPL4|6124,1.5
RPL8|6132,EXOSC4|54512,1.5
RPLP1|6176,RPL32|6161,1.5
RPLP2|6181,EIF3F|8665,1.5
RPLP2|6181,MRPL23|6150,1.5
RPN2|6185,PDIA6|10130,1.5
RPP30|10556,CWF19L1|55280,1.5
RPRD2|23248,MRPL9|65005,1.5
RPS12|6206,RPL41|6171,1.5
RPS13|6207,HNRNPA1|3178,1.5
RPS14|6208,RPL17|6139,1.5
RPS14|6208,RPL18|6141,1.5
RPS14|6208,RPL32|6161,1.5
RPS14|6208,RPL36|25873,1.5
RPS14|6208,RPL37A|6168,1.5
RPS14|6208,RPS10|6204,1.5
RPS15|6209,LSM7|51690,1.5
RPS15|6209,MAP2K2|5605,1.5
RPS15|6209,NDUFS7|374291,1.5
RPS15A|6210,EEF1A1|1915,1.5
RPS15A|6210,NACA|4666,1.5
RPS17|6218,RPL13|6137,1.5
RPS17|6218,RPL31|6160,1.5
RPS17|6218,RPL4|6124,1.5
RPS17|6218,RPL5|6125,1.5
RPS17|6218,RPS13|6207,1.5
RPS18|6222,RPL34|6164,1.5
RPS18|6222,RPL37|6167,1.5
RPS18|6222,RPL37A|6168,1.5
RPS2|6187,RPL13|6137,1.5
RPS2|6187,RPL4|6124,1.5
RPS23|6228,HNRNPA1|3178,1.5
RPS23|6228,RPS13|6207,1.5
RPS24|6229,RPL32|6161,1.5
RPS25|6230,RPL31|6160,1.5
RPS27A|6233,RPS21|6227,1.5
RPS29|6235,RPS12|6206,1.5
RPS29|6235,RPS27A|6233,1.5
RPS3|6188,RPL18|6141,1.5
RPS3|6188,RPS2|6187,1.5
RPS3A|6189,RPL11|6135,1.5
RPS3A|6189,RPL34|6164,1.5
RPS3A|6189,RPS25|6230,1.5
RPS6|6194,RPL26|6154,1.5
RPS6KA4|8986,ESRRA|2101,1.5
RPS6KC1|26750,NSL1|25936,1.5
RPS7|6201,RPL12|6136,1.5
RPS7|6201,RPL29|6159,1.5
RPS7|6201,RPL32|6161,1.5
RPS7|6201,RPL6|6128,1.5
RPS7|6201,RPS18|6222,1.5
RPS8|6202,RPL10|6134,1.5
RPS8|6202,RPLP2|6181,1.5
RPS8|6202,RPS13|6207,1.5
RPS9|6203,RPL10|6134,1.5
RPS9|6203,RPS10|6204,1.5
RPS9|6203,RPS19|6223,1.5
RPS9|6203,RPS21|6227,1.5
RPS9|6203,RPS3|6188,1.5
RPUSD1|113000,CHTF18|63922,1.5
RPUSD4|84881,EI24|9538,1.5
RRM1|6240,NUP98|4928,1.5
RRN3|54700,GSPT1|2935,1.5
RSAD2|91543,IFIT3|3437,1.5
RSF1|51773,PAK1|5058,1.5
RSL1D1|26156,GSPT1|2935,1.5
RSL1D1|26156,RPS15A|6210,1.5
RSL24D1|51187,ARPP19|10776,1.5
RSL24D1|51187,NACA|4666,1.5
RTN3|10313,GANAB|23193,1.5
RUNDC1|146923,MLX|6945,1.5
RUVBL2|10856,PRPF31|26121,1.5
RWDD1|51389,GTF3C6|112495,1.5
RWDD3|25950,C1orf52|148423,1.5
SAE1|10055,AP2S1|1175,1.5
SAE1|10055,CALM3|808,1.5
SAMSN1|64092,PTPRC|5788,1.5
SAP30BP|29115,CASKIN2|57513,1.5
SAP30BP|29115,EXOC7|23265,1.5
SAP30BP|29115,GRB2|2885,1.5
SAR1A|56681,CHCHD1|118487,1.5
SAR1A|56681,EIF4EBP2|1979,1.5
SAR1A|56681,MRPS16|51021,1.5
SART1|9092,DRAP1|10589,1.5
SASH3|54440,ARHGAP30|257106,1.5
SASH3|54440,GPR65|8477,1.5
SAT2|112483,GABARAP|11337,1.5
SAT2|112483,RPAIN|84268,1.5
SCAF1|58506,AP2A1|160,1.5
SCAMP3|10067,JTB|10899,1.5
SCAP|22937,PTPN23|25930,1.5
SCO2|9997,NCAPH2|29781,1.5
SDHAF1|644096,PSMD8|5714,1.5
SDHD|6392,AASDHPPT|60496,1.5
SEC13|6396,LSM3|27258,1.5
SEC16A|9919,FBXW5|54461,1.5
SEC23IP|11196,PRDX3|10935,1.5
SEC24B|10427,AP1AR|55435,1.5
SEC24D|9871,EIF2AK3|9451,1.5
SEC61B|10952,NDUFA8|4702,1.5
SEC61G|23480,LSM5|23658,1.5
SEC61G|23480,NDUFA4|4697,1.5
SENP5|205564,FBXO45|200933,1.5
SENP5|205564,PAK2|5062,1.5
SERTAD3|29946,ITPKC|80271,1.5
SET|6418,POLE3|54107,1.5
SETD1A|9739,GTF3C1|2975,1.5
SETD1A|9739,MAZ|4150,1.5
SETD2|29072,QRICH1|54870,1.5
SETD5|55209,BRPF1|7862,1.5
SETD5|55209,MKRN2|23609,1.5
SETD5|55209,NKTR|4820,1.5
SETD5|55209,NR2C2|7182,1.5
SETD5|55209,RAF1|5894,1.5
SETDB1|9869,PI4KB|5298,1.5
SETX|23064,GAPVD1|26130,1.5
SF3B4|10262,HAX1|10456,1.5
SFPQ|6421,HNRNPD|3184,1.5
SGTA|6449,MAP2K2|5605,1.5
SGTA|6449,NCLN|56926,1.5
SGTA|6449,RANBP3|8498,1.5
SH2B1|25970,RABEP2|79874,1.5
SHARPIN|81858,ADCK5|203054,1.5
SHARPIN|81858,CYC1|1537,1.5
SHARPIN|81858,LRRC14|9684,1.5
SHARPIN|81858,PPP1R16A|84988,1.5
SHMT2|6472,MARS|4141,1.5
SIGLEC7|27036,CD86|942,1.5
SIGLEC9|27180,FERMT3|83706,1.5
SIN3B|23309,MYO9B|4650,1.5
SIRT6|51548,LSM7|51690,1.5
SIRT6|51548,MRPL54|116541,1.5
SIRT7|51547,NPLOC4|55666,1.5
SIX5|147912,IRF2BP1|26145,1.5
SLA|6503,HAVCR2|84868,1.5
SLA|6503,LAPTM5|7805,1.5
SLC17A2|10246,NPY6R|4888,1.5
SLC25A10|1468,PCYT2|5833,1.5
SLC25A11|8402,OVCA2|124641,1.5
SLC25A11|8402,PFN1|5216,1.5
SLC25A32|81034,RAD21|5885,1.5
SLC2A4RG|56731,PPDPF|79144,1.5
SLC39A3|29985,APBA3|9546,1.5
SLC9A3R2|9351,NTHL1|4913,1.5
SLCO2B1|11309,CSF1R|1436,1.5
SMAD2|4087,PIAS2|9063,1.5
SMAD4|4089,MBD1|4152,1.5
SMAD5|4090,AFF4|27125,1.5
SMARCA5|8467,ABCE1|6059,1.5
SMARCA5|8467,METTL14|57721,1.5
SMARCAD1|56916,SEC24B|10427,1.5
SMC5|23137,PTAR1|375743,1.5
SMG6|23293,PAFAH1B1|5048,1.5
SMNDC1|10285,PCGF6|84108,1.5
SMNDC1|10285,SHOC2|8036,1.5
SNAP47|116841,PARP1|142,1.5
SNRNP70|6625,IRF3|3661,1.5
SNRPB2|6629,MKKS|8195,1.5
SNRPC|6631,RPP21|79897,1.5
SNRPD2|6633,FBL|2091,1.5
SNRPD2|6633,OPA3|80207,1.5
SNRPD2|6633,QPCTL|54814,1.5
SNRPD3|6634,RANBP1|5902,1.5
SNRPE|6635,MRPS14|63931,1.5
SNRPG|6637,SNRPF|6636,1.5
SNX13|23161,NUPL2|11097,1.5
SNX6|58533,BRMS1L|84312,1.5
SOCS4|122809,EXOC5|10640,1.5
SOCS6|9306,RTTN|25914,1.5
SPC25|57405,BUB1|699,1.5
SPI1|6688,BTK|695,1.5
SPI1|6688,ITGB2|3689,1.5
SPI1|6688,LST1|7940,1.5
SPNS1|83985,PPP4C|5531,1.5
SPNS1|83985,RABEP2|79874,1.5
SPPL2B|56928,CSNK1G2|1455,1.5
SPTLC1|10558,ISCA1|81689,1.5
SPTLC1|10558,RBM18|92400,1.5
SRA1|10011,SLC35A4|113829,1.5
SRCAP|10847,ATXN2L|11273,1.5
SRP54|6729,SCFD1|23256,1.5
SRP68|6730,NOL11|25926,1.5
SSB|6741,NOP58|51602,1.5
SSR3|6747,SRPRB|58477,1.5
SSSCA1|10534,RELA|5970,1.5
STAM|8027,ABI1|10006,1.5
STAM|8027,RSU1|6251,1.5
STK11|6794,APBA3|9546,1.5
STK11|6794,BTBD2|55643,1.5
STK11|6794,DAPK3|1613,1.5
STK11|6794,MAP2K2|5605,1.5
STK11|6794,SAFB|6294,1.5
STK35|140901,MAVS|57506,1.5
STK35|140901,PSMF1|9491,1.5
STOML2|30968,EXOSC3|51010,1.5
STRADA|92335,PSMC5|5705,1.5
STRBP|55342,PDCL|5082,1.5
STRBP|55342,RAD23B|5887,1.5
STRN3|29966,HECTD1|25831,1.5
STX16|8675,PCMTD2|55251,1.5
STX16|8675,SS18L1|26039,1.5
STX4|6810,SPNS1|83985,1.5
STXBP2|6813,ARHGEF18|23370,1.5
STXBP2|6813,PNPLA6|10908,1.5
SUB1|10923,PDCD6|10016,1.5
SUCLA2|8803,MED4|29079,1.5
SUMO2|6613,SAP30BP|29115,1.5
SUPT4H1|6827,FTSJ3|117246,1.5
SUPT6H|6830,SDF2|6388,1.5
SUPT7L|9913,SLC4A1AP|22950,1.5
SURF4|6836,SEC16A|9919,1.5
SUV39H2|79723,HSPA14|51182,1.5
SUV39H2|79723,MCM10|55388,1.5
SUV39H2|79723,SEPHS1|22929,1.5
SUZ12|23512,GGNBP2|79893,1.5
SYNRG|11276,MLLT6|4302,1.5
TACC3|10460,LETM1|3954,1.5
TACC3|10460,NCAPG|64151,1.5
TACO1|51204,RAD51C|5889,1.5
TACO1|51204,SUPT4H1|6827,1.5
TADA2B|93624,GRPEL1|80273,1.5
TADA2B|93624,RNF4|6047,1.5
TAF10|6881,SIRT3|23410,1.5
TAF1D|79101,ANKRD49|54851,1.5
TAF4|6874,CDK13|8621,1.5
TAF6|6878,POLR2J|5439,1.5
TAF9|6880,AP3S1|1176,1.5
TAF9|6880,NSA2|10412,1.5
TAGLN|6876,LMOD1|25802,1.5
TAOK2|9344,ATXN2L|11273,1.5
TAOK2|9344,RABEP2|79874,1.5
TAOK2|9344,SETD1A|9739,1.5
TAOK2|9344,SRCAP|10847,1.5
TAP1|6890,HLA-E|3133,1.5
TAP1|6890,PARP14|54625,1.5
TARS2|80222,MRPL9|65005,1.5
TAS2R41|259287,MYL1|4632,1.5
TBC1D10B|26000,PHKG2|5261,1.5
TBC1D10B|26000,SRCAP|10847,1.5
TBC1D10B|26000,TAOK2|9344,1.5
TBC1D20|128637,NSFL1C|55968,1.5
TBC1D3B|414059,TBC1D3|729873,1.5
TBL3|10607,E4F1|1877,1.5
TBL3|10607,MRPS34|65993,1.5
TCF20|6942,BRD1|23774,1.5
TCP1|6950,MRPL18|29074,1.5
TELO2|9894,CLCN7|1186,1.5
TELO2|9894,NUBP2|10101,1.5
TERF2|7014,NOB1|28987,1.5
TFE3|7030,GRIPAP1|56850,1.5
TFEC|22797,PLEK|5341,1.5
TFPT|29844,ISOC2|79763,1.5
THAP3|90326,AURKAIP1|54998,1.5
THAP3|90326,RER1|11079,1.5
THOC2|57187,NKRF|55922,1.5
THOC6|79228,MLST8|64223,1.5
THOP1|7064,LMNB2|84823,1.5
THOP1|7064,LSM7|51690,1.5
THOP1|7064,STK11|6794,1.5
TIE1|7075,ACVRL1|94,1.5
TIE1|7075,NOTCH4|4855,1.5
TIE1|7075,SH2D3C|10044,1.5
TIMELESS|8914,CDK2|1017,1.5
TIMM13|26517,C19orf24|55009,1.5
TIMM13|26517,C19orf25|148223,1.5
TIMM13|26517,DOHH|83475,1.5
TIMM13|26517,MRPL54|116541,1.5
TIMM13|26517,NCLN|56926,1.5
TIMM13|26517,NDUFA11|126328,1.5
TIMM13|26517,NDUFS7|374291,1.5
TIMM13|26517,PLEKHJ1|55111,1.5
TIMM17A|10440,NUP133|55746,1.5
TIMM17A|10440,SRP9|6726,1.5
TIMM50|92609,AKT2|208,1.5
TIMM50|92609,RBM42|79171,1.5
TIMM50|92609,SAMD4B|55095,1.5
TINF2|26277,GMPR2|51292,1.5
TLK1|9874,SP3|6670,1.5
TLK2|11011,TACO1|51204,1.5
TLN1|7094,TESK1|7016,1.5
TM2D2|83877,ADAM9|8754,1.5
TM2D2|83877,BRF2|55290,1.5
TMED1|11018,KEAP1|9817,1.5
TMEM104|54868,MRPS7|51081,1.5
TMEM104|54868,SRP68|6730,1.5
TMEM123|114908,BIRC2|329,1.5
TMEM126A|84233,CCDC90B|60492,1.5
TMEM126B|55863,CREBZF|58487,1.5
TMEM129|92305,LETM1|3954,1.5
TMEM179B|374395,POLR2G|5436,1.5
TMEM186|25880,BFAR|51283,1.5
TMEM201|199953,MIIP|60672,1.5
TMEM201|199953,PEX14|5195,1.5
TMEM203|94107,SSNA1|8636,1.5
TMEM203|94107,SURF1|6834,1.5
TMEM39A|55254,COPB2|9276,1.5
TMEM50A|23585,SYF2|25949,1.5
TMEM70|54968,MRPL13|28998,1.5
TMOD3|29766,ARPP19|10776,1.5
TMOD3|29766,CASC4|113201,1.5
TMOD3|29766,CTDSPL2|51496,1.5
TMX1|81542,EXOC5|10640,1.5
TMX1|81542,GMFB|2764,1.5
TNFAIP1|7126,SDF2|6388,1.5
TNIP2|79155,CTBP1|1487,1.5
TOMM40|10452,GSK3A|2931,1.5
TOMM40|10452,MARK4|57787,1.5
TOMM6|100188893,SNRPC|6631,1.5
TOMM7|54543,NDUFA4|4697,1.5
TOPBP1|11073,ARMC8|25852,1.5
TOPBP1|11073,SMC4|10051,1.5
TOPORS|10210,CHMP5|51510,1.5
TOX4|9878,C14orf119|55017,1.5
TPD52L2|7165,OSBPL2|9885,1.5
TPD52L2|7165,PRPF6|24148,1.5
TPP2|7174,CUL4A|8451,1.5
TPP2|7174,ERCC5|2073,1.5
TPR|7175,BLZF1|8548,1.5
TPRX1|284355,CRYGD|1421,1.5
TPT1|7178,RPS3A|6189,1.5
TPX2|22974,CDC20|991,1.5
TPX2|22974,CENPA|1058,1.5
TPX2|22974,KIF4A|24137,1.5
TRA2B|6434,FBXO45|200933,1.5
TRADD|8717,FBXL8|55336,1.5
TRAF2|7186,FBXW5|54461,1.5
TRAIP|10293,POC1A|25886,1.5
TRAPPC1|58485,GABARAP|11337,1.5
TRAPPC10|7109,PCNT|5116,1.5
TRAPPC2|6399,EIF1AX|1964,1.5
TRAPPC2|6399,OFD1|8481,1.5
TRAPPC3|27095,ADPRHL2|54936,1.5
TRAPPC5|126003,NDUFA7|4701,1.5
TRIM35|23087,INTS9|55756,1.5
TRIM35|23087,KCTD9|54793,1.5
TRIM35|23087,MAK16|84549,1.5
TRIM35|23087,TNFRSF10B|8795,1.5
TRIM35|23087,TNKS|8658,1.5
TRIM5|85363,TRIM21|6737,1.5
TRIOBP|11078,GGA1|26088,1.5
TRMT1|55621,STX10|8677,1.5
TRMT112|51504,BANF1|8815,1.5
TRMT2A|27037,LZTR1|8216,1.5
TROAP|10024,CCNB2|9133,1.5
TROAP|10024,HJURP|55355,1.5
TROAP|10024,KIF2C|11004,1.5
TRUB2|26995,PMPCA|23203,1.5
TSC22D4|81628,GNB2|2783,1.5
TSG101|7251,COPB1|1315,1.5
TSG101|7251,SPTY2D1|144108,1.5
TSNAX|7257,ACBD3|64746,1.5
TSNAX|7257,EXOC8|149371,1.5
TSR1|55720,GEMIN4|50628,1.5
TSTA3|7264,MAF1|84232,1.5
TTC19|54902,COPS3|8533,1.5
TTC9C|283237,HNRNPUL2|221092,1.5
TTK|7272,BUB1|699,1.5
TUBGCP3|10426,TPP2|7174,1.5
TUBGCP5|114791,NIPA2|81614,1.5
TUFM|7284,SPNS1|83985,1.5
TUSC2|11334,CYB561D2|11068,1.5
TXNDC12|51060,BTF3L4|91408,1.5
TXNDC12|51060,MAGOH|4116,1.5
TXNDC17|84817,EIF4A1|1973,1.5
TXNDC5|81567,SSR1|6745,1.5
TXNL1|9352,C18orf32|497661,1.5
TXNL1|9352,MBD2|8932,1.5
TXNL1|9352,NARS|4677,1.5
TXNL4A|10907,CTDP1|9150,1.5
TYROBP|7305,AIF1|199,1.5
TYROBP|7305,C3AR1|719,1.5
TYROBP|7305,HCST|10870,1.5
TYROBP|7305,LST1|7940,1.5
U2AF1L4|199746,LIN37|55957,1.5
UBA3|9039,TMF1|7110,1.5
UBA52|7311,LSM4|25804,1.5
UBAC1|10422,TMEM203|94107,1.5
UBAP2L|9898,ASH1L|55870,1.5
UBAP2L|9898,COPA|1314,1.5
UBE2D3|7323,DNAJB14|79982,1.5
UBE2E1|7324,RAB5A|5868,1.5
UBE2F|140739,COPS8|10920,1.5
UBE2G1|7326,TSR1|55720,1.5
UBE2J2|118424,LRRC47|57470,1.5
UBE2J2|118424,MRPL20|55052,1.5
UBE2J2|118424,THAP3|90326,1.5
UBE2J2|118424,TMEM201|199953,1.5
UBE2L3|7332,DGCR6L|85359,1.5
UBE2L3|7332,MED15|51586,1.5
UBE2N|7334,KRR1|11103,1.5
UBE2Q1|55585,GATAD2B|57459,1.5
UBE2Q1|55585,PIP5K1A|8394,1.5
UBE2R2|54926,CREB3|10488,1.5
UBE2R2|54926,STOML2|30968,1.5
UBE2T|29089,DTL|51514,1.5
UBE2T|29089,NEK2|4751,1.5
UBE2V1|7335,CSE1L|1434,1.5
UBE2V1|7335,RNF114|55905,1.5
UBE2Z|65264,SNF8|11267,1.5
UBE3C|9690,CUL1|8454,1.5
UBE3C|9690,NOM1|64434,1.5
UBE3C|9690,NUP205|23165,1.5
UBE4B|10277,KIF1B|23095,1.5
UBL4A|8266,LAGE3|8270,1.5
UBL5|59286,EIF3G|8666,1.5
UBQLN1|29979,NAA35|60560,1.5
UBR5|51366,STK3|6788,1.5
UBTD1|80019,ACTR1A|10121,1.5
UBXN1|51035,EEF1G|1937,1.5
UBXN1|51035,FAU|2197,1.5
UBXN1|51035,POLR2G|5436,1.5
UBXN1|51035,TMEM223|79064,1.5
UBXN4|23190,ATF2|1386,1.5
UFM1|51569,MED4|29079,1.5
UHRF2|115426,AK3|50808,1.5
ULK3|25989,CLK3|1198,1.5
UNK|85451,GGA3|23163,1.5
UNK|85451,SAP30BP|29115,1.5
UPF1|5976,FKBP8|23770,1.5
UPF1|5976,GATAD2A|54815,1.5
UPF3A|65110,CUL4A|8451,1.5
UPF3A|65110,PCID2|55795,1.5
UQCRB|7381,ENY2|56943,1.5
UQCRC2|7385,NDUFAB1|4706,1.5
UQCRFS1|7386,C19orf12|83636,1.5
UQCRQ|27089,COX7A2|1347,1.5
UQCRQ|27089,COX7C|1350,1.5
UQCRQ|27089,PRELID1|27166,1.5
UQCRQ|27089,SRA1|10011,1.5
URM1|81605,DPM2|8818,1.5
URM1|81605,TRUB2|26995,1.5
USE1|55850,CCDC124|115098,1.5
USE1|55850,NR2F6|2063,1.5
USE1|55850,UBA52|7311,1.5
USO1|8615,G3BP2|9908,1.5
USP19|10869,ARIH2|10425,1.5
USP19|10869,DALRD3|55152,1.5
USP19|10869,SCAP|22937,1.5
USP32|84669,CLTC|1213,1.5
USP33|23032,PKN2|5586,1.5
USP36|57602,UBE2O|63893,1.5
USP38|84640,SMARCA5|8467,1.5
USP42|84132,RBAK|57786,1.5
USP47|55031,NUP98|4928,1.5
USP7|7874,PDXDC1|23042,1.5
USP8|9101,ARPP19|10776,1.5
USPL1|10208,NAA16|79612,1.5
UTP14C|9724,TM9SF2|9375,1.5
UTP15|84135,RAD17|5884,1.5
UTP18|51096,RAD51C|5889,1.5
UTP23|84294,DCAF13|25879,1.5
UTP3|57050,GRSF1|2926,1.5
VAPA|9218,CHMP1B|57132,1.5
VAPA|9218,NAPG|8774,1.5
VAPA|9218,PPP4R1|9989,1.5
VASP|7408,SERTAD3|29946,1.5
VBP1|7411,HTATSF1|27336,1.5
VCP|7415,CREB3|10488,1.5
VDAC1|7416,PPP2CA|5515,1.5
VDAC2|7417,PPIF|10105,1.5
VEGFB|7423,NUDT22|84304,1.5
VHL|7428,EAF1|85403,1.5
VPS26A|9559,EIF4EBP2|1979,1.5
VPS28|51160,COMMD5|28991,1.5
VPS28|51160,CPSF1|29894,1.5
VPS28|51160,DGAT1|8694,1.5
VPS28|51160,GPAA1|8733,1.5
VPS37A|137492,INTS10|55174,1.5
VPS37A|137492,TRIM35|23087,1.5
VPS45|11311,SF3B4|10262,1.5
VPS4A|27183,EDC4|23644,1.5
VPS4A|27183,NIP7|51388,1.5
VPS72|6944,APH1A|51107,1.5
VPS72|6944,ENSA|2029,1.5
VPS72|6944,PIPSL|266971,1.5
VPS72|6944,TARS2|80222,1.5
VPS8|23355,PAK2|5062,1.5
WAS|7454,LAT2|7462,1.5
WBP11|51729,M6PR|4074,1.5
WBP4|11193,EXOSC8|11340,1.5
WBP4|11193,MED4|29079,1.5
WDR18|57418,THOP1|7064,1.5
WDR24|84219,RHOT2|89941,1.5
WDR5|11091,REXO4|57109,1.5
WDR7|23335,VPS4B|9525,1.5
WDR74|54663,FAU|2197,1.5
WDR75|84128,WDR12|55759,1.5
WDR81|124997,GEMIN4|50628,1.5
WDR81|124997,PRPF8|10594,1.5
WDR81|124997,SMYD4|114826,1.5
WDR90|197335,CHTF18|63922,1.5
WIZ|58525,MED26|9441,1.5
WIZ|58525,RAB8A|4218,1.5
XAB2|56949,ARHGEF18|23370,1.5
XAB2|56949,MAP2K7|5609,1.5
XPO7|23039,ATP6V1B2|526,1.5
XPO7|23039,CHMP7|91782,1.5
XPO7|23039,KCTD9|54793,1.5
XPO7|23039,PPP2R2A|5520,1.5
XRCC5|7520,ATIC|471,1.5
YARS2|51067,DNM1L|10059,1.5
YIPF2|78992,CDC37|11140,1.5
