Gene1,Gene2,Aag_Edge_Weight
POGZ|23126,ARNT|405,1.7
POLB|5423,GOLGA7|51125,1.7
POLR1C|9533,CDC5L|988,1.7
POLR1C|9533,HSP90AB1|3326,1.7
POLR2H|5437,ALG3|10195,1.7
POLR2I|5438,EIF3K|27335,1.7
POLR3F|10621,MKKS|8195,1.7
POM121|9883,EIF4H|7458,1.7
POM121L12|285877,OR4C13|283092,1.7
PPAN|56342,KRI1|65095,1.7
PPIG|9360,CIR1|9541,1.7
PPIL4|85313,NUP43|348995,1.7
PPIL4|85313,PCMT1|5110,1.7
PPM1A|5494,EXOC5|10640,1.7
PPP1R16A|84988,CYHR1|50626,1.7
PPP2CB|5516,CCDC25|55246,1.7
PPP2R2A|5520,GTF2E2|2961,1.7
PPP2R2A|5520,INTS9|55756,1.7
PPP2R2D|55844,GLRX3|10539,1.7
PPP2R5D|5528,BYSL|705,1.7
PPP2R5D|5528,MAD2L1BP|9587,1.7
PPP3CB|5532,ECD|11319,1.7
PPP4C|5531,BOLA2|552900,1.7
PRELID1|27166,NHP2|55651,1.7
PRPF31|26121,PRMT1|3276,1.7
PRPF4|9128,EXOSC2|23404,1.7
PRPF6|24148,ADRM1|11047,1.7
PRR12|57479,CIC|23152,1.7
PRR14|78994,PHKG2|5261,1.7
PSENEN|55851,ALKBH6|84964,1.7
PSMA4|5685,MORF4L1|10933,1.7
PSMB3|5691,CWC25|54883,1.7
PSMB4|5692,PIPSL|266971,1.7
PSMB5|5693,NEDD8|4738,1.7
PSMC1|5700,PSMA3|5684,1.7
PSMC6|5706,PSMA6|5687,1.7
PSMD3|5709,MSL1|339287,1.7
PSMD4|5710,ENSA|2029,1.7
PSMD4|5710,PSMB4|5692,1.7
PSMD7|5713,GABARAPL2|11345,1.7
PSME2|5721,PSMA6|5687,1.7
PSME3|10197,DHX8|1659,1.7
PSMF1|9491,DDRGK1|65992,1.7
PTBP1|5725,POLRMT|5442,1.7
PTPN11|5781,ATXN2|6311,1.7
PTPN2|5771,CEP76|79959,1.7
PTPRA|5786,CSNK2A1|1457,1.7
PTPRA|5786,PSMF1|9491,1.7
PTPRC|5788,LCP1|3936,1.7
PTTG1|9232,CCNB1|891,1.7
PUS1|80324,DHX37|57647,1.7
PUS3|83480,EI24|9538,1.7
PXDN|7837,LAMA4|3910,1.7
PYCR2|29920,ARF1|375,1.7
QRICH1|54870,DHX30|22907,1.7
RAB14|51552,FBXW2|26190,1.7
RAB1B|81876,CFL1|1072,1.7
RAB2A|5862,COPS5|10987,1.7
RAB33B|83452,ELF2|1998,1.7
RAB3GAP2|25782,ANGEL2|90806,1.7
RAB3IP|117177,CNOT2|4848,1.7
RAB3IP|117177,CPSF6|11052,1.7
RAB8A|4218,FAM32A|26017,1.7
RAD1|5810,PAIP1|10605,1.7
RAD21|5885,ATAD2|29028,1.7
RAD54L|8438,CDCA5|113130,1.7
RAD54L2|23132,QRICH1|54870,1.7
RAI1|10743,ALKBH5|54890,1.7
RALGAPB|57148,DHX35|60625,1.7
RAMP2|10266,CLEC14A|161198,1.7
RAMP2|10266,CYYR1|116159,1.7
RANBP10|57610,ATXN1L|342371,1.7
RANBP10|57610,C16orf70|80262,1.7
RANBP2|5903,ANAPC1|64682,1.7
RARS|5917,NPM1|4869,1.7
RARS2|57038,PGM3|5238,1.7
RASAL3|64926,ARHGAP30|257106,1.7
RASAL3|64926,ARHGAP9|64333,1.7
RAVER1|125950,CHERP|10523,1.7
RBBP5|5929,INTS7|25896,1.7
RBM10|8241,CCDC22|28952,1.7
RBM18|92400,FBXW2|26190,1.7
RBM18|92400,NDUFA8|4702,1.7
RBM18|92400,PDCL|5082,1.7
RBM27|54439,ANKHD1|54882,1.7
RBM5|10181,NKTR|4820,1.7
RBM7|10179,ARCN1|372,1.7
RECQL4|9401,LRRC14|9684,1.7
REEP4|80346,POLR3D|661,1.7
REXO1|57455,MBD3|53615,1.7
REXO4|57109,DDX31|64794,1.7
RFC1|5981,PDS5A|23244,1.7
RFC5|5985,RAN|5901,1.7
RHOJ|57381,CXorf36|79742,1.7
RHOT2|89941,E4F1|1877,1.7
RNASEH2A|10535,ASF1B|55723,1.7
RNF167|26001,GABARAP|11337,1.7
RNF167|26001,PHF23|79142,1.7
RNF181|51255,MRPL53|116540,1.7
RNF187|149603,ARF1|375,1.7
RNF40|9810,GTF3C1|2975,1.7
RNPS1|10921,PGP|283871,1.7
RNPS1|10921,RHOT2|89941,1.7
ROBO4|54538,ENG|2022,1.7
ROBO4|54538,ESAM|90952,1.7
ROBO4|54538,KDR|3791,1.7
RPA3|6119,NUDT1|4521,1.7
RPL10A|4736,BTF3|689,1.7
RPL10A|4736,RPL10|6134,1.7
RPL12|6136,RPL10A|4736,1.7
RPL18|6141,NOSIP|51070,1.7
RPL22|6146,RPL11|6135,1.7
RPL26|6154,NACA|4666,1.7
RPL26|6154,RPL24|6152,1.7
RPL26L1|51121,NUDCD2|134492,1.7
RPL32|6161,RPL11|6135,1.7
RPL32|6161,RPL26|6154,1.7
RPL37A|6168,RPL31|6160,1.7
RPL5|6125,RPL14|9045,1.7
RPL6|6128,RPL37A|6168,1.7
RPL7A|6130,RPL26|6154,1.7
RPL8|6132,EIF3H|8667,1.7
RPLP0|6175,EEF1G|1937,1.7
RPN2|6185,ERGIC3|51614,1.7
RPP38|10557,RBM17|84991,1.7
RPRD2|23248,ASH1L|55870,1.7
RPS10|6204,RPL10A|4736,1.7
RPS15|6209,NDUFS7|374291,1.7
RPS15|6209,RPL41|6171,1.7
RPS15A|6210,RPL26|6154,1.7
RPS18|6222,RPL24|6152,1.7
RPS19|6223,RPS11|6205,1.7
RPS21|6227,PSMA7|5688,1.7
RPS23|6228,NACA|4666,1.7
RPS23|6228,RPL10A|4736,1.7
RPS23|6228,RPL31|6160,1.7
RPS23|6228,RPS13|6207,1.7
RPS25|6230,FAU|2197,1.7
RPS27A|6233,RPL26|6154,1.7
RPS29|6235,RPL36AL|6166,1.7
RPS29|6235,RPS27A|6233,1.7
RPS3|6188,RPL10A|4736,1.7
RPS3A|6189,RPL10A|4736,1.7
RPS3A|6189,RPS13|6207,1.7
RPS7|6201,NACA|4666,1.7
RPS8|6202,RPL11|6135,1.7
RPS8|6202,RPL26|6154,1.7
RPS8|6202,RPL4|6124,1.7
RPS9|6203,RPS15|6209,1.7
RPS9|6203,RPS19|6223,1.7
RPS9|6203,RPS8|6202,1.7
RPTOR|57521,CSNK1D|1453,1.7
RSC1A1|6248,DDI2|84301,1.7
RSL1D1|26156,GSPT1|2935,1.7
RSPRY1|89970,CNOT1|23019,1.7
RSPRY1|89970,ITFG1|81533,1.7
RUFY1|80230,DDX41|51428,1.7
RUVBL2|10856,AP2S1|1175,1.7
RXRB|6257,BRD2|6046,1.7
SAMD4B|55095,MED29|55588,1.7
SAMSN1|64092,CD53|963,1.7
SAP30BP|29115,FAM104A|84923,1.7
SAP30BP|29115,MRPS7|51081,1.7
SART1|9092,DRAP1|10589,1.7
SASH3|54440,DOCK2|1794,1.7
SASH3|54440,PTPRC|5788,1.7
SBNO2|22904,CSNK1G2|1455,1.7
SCAF1|58506,AP2A1|160,1.7
SCAF1|58506,EPN1|29924,1.7
SCAP|22937,RBM15B|29890,1.7
SCNM1|79005,KRTCAP2|200185,1.7
SCO1|6341,EIF5AL1|143244,1.7
SCO1|6341,GLOD4|51031,1.7
SCYL1|57410,RELA|5970,1.7
SDF2L1|23753,CRELD2|79174,1.7
SDHA|6389,PDCD6|10016,1.7
SEC61B|10952,ERP44|23071,1.7
SEH1L|81929,CEP192|55125,1.7
SENP5|205564,ACAP2|23527,1.7
SENP5|205564,FBXO45|200933,1.7
SENP5|205564,LSG1|55341,1.7
SENP5|205564,OPA1|4976,1.7
SEPHS1|22929,HSPA14|51182,1.7
SERPING1|710,C1R|715,1.7
SETD1B|23067,EP400|57634,1.7
SETD1B|23067,NCOR2|9612,1.7
SETD2|29072,CLASP2|23122,1.7
SETD2|29072,PBRM1|55193,1.7
SETX|23064,RC3H2|54542,1.7
SF3B4|10262,PSMD4|5710,1.7
SH2D3C|10044,CXorf36|79742,1.7
SH2D3C|10044,NOVA2|4858,1.7
SHMT2|6472,MARS|4141,1.7
SIKE1|80143,NRAS|4893,1.7
SIRT6|51548,SF3A2|8175,1.7
SIVA1|10572,MTA1|9112,1.7
SLC25A11|8402,RNF167|26001,1.7
SLC25A19|60386,NUP85|79902,1.7
SLC30A7|148867,EVI5|7813,1.7
SLC35C2|51006,ACOT8|10005,1.7
SLC37A3|84255,MKRN1|23608,1.7
SLU7|10569,IK|3550,1.7
SMARCA4|6597,CARM1|10498,1.7
SMARCC1|6599,SETD2|29072,1.7
SMC1A|8243,MED14|9282,1.7
SMNDC1|10285,BCCIP|56647,1.7
SNAP29|9342,PI4KA|5297,1.7
SNAPC4|6621,ANAPC2|29882,1.7
SNAPC4|6621,PMPCA|23203,1.7
SNRPB2|6629,POLR3F|10621,1.7
SNRPD1|6632,ESCO1|114799,1.7
SNX14|57231,RARS2|57038,1.7
SNX3|8724,OSTM1|28962,1.7
SOCS6|9306,RTTN|25914,1.7
SOX18|54345,CLEC14A|161198,1.7
SPAG5|10615,KIF18B|146909,1.7
SPARC|6678,BGN|633,1.7
SPATA2|9825,RNF114|55905,1.7
SPI1|6688,CD4|920,1.7
SPI1|6688,HCK|3055,1.7
SPI1|6688,ITGB2|3689,1.7
SPI1|6688,LAPTM5|7805,1.7
SPNS1|83985,RNF40|9810,1.7
SRA1|10011,HARS|3035,1.7
SRGN|5552,SAMSN1|64092,1.7
SRP54|6729,SNX6|58533,1.7
SRP68|6730,MRPS7|51081,1.7
SS18L1|26039,OSBPL2|9885,1.7
SS18L2|51188,EXOSC7|23016,1.7
SSBP1|6742,MRPS33|51650,1.7
SSH3|54961,ANKRD13D|338692,1.7
ST8SIA4|7903,FLI1|2313,1.7
STARD7|56910,SNRNP200|23020,1.7
STARD8|9754,CDH5|1003,1.7
STK25|10494,ING5|84289,1.7
STOML2|30968,CLTA|1211,1.7
STOML2|30968,EXOSC3|51010,1.7
STRAP|11171,DERA|51071,1.7
STRAP|11171,NDUFA9|4704,1.7
STRBP|55342,PPP6C|5537,1.7
STT3A|3703,DPAGT1|1798,1.7
STUB1|10273,HAGH|3029,1.7
STX8|9482,GABARAP|11337,1.7
SUCLG1|8802,MRPL35|51318,1.7
SUPT16H|11198,PARP2|10038,1.7
SURF2|6835,SURF1|6834,1.7
SURF4|6836,SEC16A|9919,1.7
SYAP1|94056,CTPS2|56474,1.7
TAB1|10454,L3MBTL2|83746,1.7
TACC3|10460,CTBP1|1487,1.7
TACO1|51204,FTSJ3|117246,1.7
TADA2B|93624,ADD1|118,1.7
TADA2B|93624,GAK|2580,1.7
TAF1C|9013,CDK10|8558,1.7
TAF6|6878,AP4M1|9179,1.7
TAF6|6878,GNB2|2783,1.7
TAF8|129685,RPL7L1|285855,1.7
TAGLN|6876,MSRB3|253827,1.7
TAGLN|6876,MYLK|4638,1.7
TAP1|6890,HLA-E|3133,1.7
TASP1|55617,CRNKL1|51340,1.7
TASP1|55617,SNX5|27131,1.7
TAZ|6901,IKBKG|8517,1.7
TBC1D10B|26000,KIF22|3835,1.7
TBC1D10B|26000,MAZ|4150,1.7
TBC1D10B|26000,PHKG2|5261,1.7
TBC1D10B|26000,SETD1A|9739,1.7
TBC1D14|57533,HTT|3064,1.7
TBC1D20|128637,CSNK2A1|1457,1.7
TBCA|6902,COX7C|1350,1.7
TBCB|1155,ALKBH6|84964,1.7
TBCC|6903,MEA1|4201,1.7
TBCC|6903,MRPS18A|55168,1.7
TBP|6908,FGFR1OP|11116,1.7
TCEA1|6917,MRPL15|29088,1.7
TECPR2|9895,DYNC1H1|1778,1.7
TEK|7010,KDR|3791,1.7
TES|26136,CAPZA2|830,1.7
TFDP1|7027,CUL4A|8451,1.7
TFDP1|7027,PCID2|55795,1.7
TFE3|7030,CCDC22|28952,1.7
TFIP11|24144,SRRD|402055,1.7
THAP11|57215,E2F4|1874,1.7
THAP6|152815,G3BP2|9908,1.7
THAP6|152815,SDAD1|55153,1.7
THOC5|8563,PES1|23481,1.7
THUMPD1|55623,PARN|5073,1.7
TIAL1|7073,IKZF5|64376,1.7
TIAL1|7073,SMNDC1|10285,1.7
TIE1|7075,HSPA12B|116835,1.7
TIE1|7075,SOX17|64321,1.7
TIMM13|26517,C19orf24|55009,1.7
TIMM22|29928,PSMB6|5694,1.7
TIMM22|29928,RNF167|26001,1.7
TIMM50|92609,PSMC4|5704,1.7
TIMM8B|26521,PTS|5805,1.7
TJAP1|93643,AARS2|57505,1.7
TJAP1|93643,FRS3|10817,1.7
TJAP1|93643,KLHDC3|116138,1.7
TJAP1|93643,MAD2L1BP|9587,1.7
TM2D2|83877,ADAM9|8754,1.7
TMBIM4|51643,LLPH|84298,1.7
TMED1|11018,KEAP1|9817,1.7
TMED9|54732,B4GALT7|11285,1.7
TMEM184C|55751,ELMOD2|255520,1.7
TMEM30A|55754,SENP6|26054,1.7
TMEM50A|23585,SYF2|25949,1.7
TMEM59|9528,SCP2|6342,1.7
TMEM68|137695,TGS1|96764,1.7
TMOD3|29766,MAPK6|5597,1.7
TNFAIP8L2|79626,SPI1|6688,1.7
TNFRSF25|8718,PLEKHG5|57449,1.7
TOMM20|9804,ADSS|159,1.7
TOMM40|10452,CLPTM1|1209,1.7
TOP3A|7156,ALKBH5|54890,1.7
TOP3A|7156,LLGL1|3996,1.7
TOR1B|27348,TOR1A|1861,1.7
TOX4|9878,SUPT16H|11198,1.7
TPI1|7167,NOP2|4839,1.7
TPP2|7174,ERCC5|2073,1.7
TRAPPC1|58485,PSMB6|5694,1.7
TRAPPC10|7109,AGPAT3|56894,1.7
TRAPPC10|7109,PCNT|5116,1.7
TRAPPC10|7109,PWP2|5822,1.7
TRIM11|81559,SH3BP5L|80851,1.7
TRIM26|7726,DHX16|8449,1.7
TRIM28|10155,HSPBP1|23640,1.7
TRMT2A|27037,THAP7|80764,1.7
TRMT5|57570,EIF2S1|1965,1.7
TRMT5|57570,NAA30|122830,1.7
TRMT6|51605,POLR3F|10621,1.7
TRPM7|54822,AP4E1|23431,1.7
TRRAP|8295,TECPR1|25851,1.7
TRUB1|142940,DCLRE1A|9937,1.7
TRUB1|142940,PRDX3|10935,1.7
TRUB2|26995,PTGES2|80142,1.7
TSEN54|283989,LLGL2|3993,1.7
TSFM|10102,DCTN2|10540,1.7
TSR1|55720,C1QBP|708,1.7
TSR1|55720,EIF4A1|1973,1.7
TSR1|55720,ELAC2|60528,1.7
TSR1|55720,PRPF8|10594,1.7
TSTD2|158427,STX17|55014,1.7
TTC1|7265,PFDN1|5201,1.7
TTF1|7270,SET|6418,1.7
TUBGCP3|10426,PCID2|55795,1.7
TUBGCP6|85378,BRD1|23774,1.7
TUFM|7284,DCTPP1|79077,1.7
TUFM|7284,PPP4C|5531,1.7
TUT1|64852,MEN1|4221,1.7
TWISTNB|221830,CBX3|11335,1.7
TXN2|25828,NDUFA6|4700,1.7
U2AF1|7307,HMGN1|3150,1.7
U2AF1L4|199746,LIN37|55957,1.7
UBA52|7311,C19orf53|28974,1.7
UBAC2|337867,TM9SF2|9375,1.7
UBAP2|55833,APTX|54840,1.7
UBAP2|55833,CLTA|1211,1.7
UBE2B|7320,CAMLG|819,1.7
UBE2D3|7323,INTS12|57117,1.7
UBE2F|140739,COPS8|10920,1.7
UBE2J2|118424,MRPL20|55052,1.7
UBE2K|3093,PDS5A|23244,1.7
UBE2K|3093,TMEM33|55161,1.7
UBE2M|9040,U2AF2|11338,1.7
UBE2O|63893,EXOC7|23265,1.7
UBE2O|63893,RPTOR|57521,1.7
UBE2R2|54926,DCAF12|25853,1.7
UBE4A|9354,CUL5|8065,1.7
UBE4B|10277,LZIC|84328,1.7
UBE4B|10277,MTOR|2475,1.7
UBFD1|56061,EARS2|124454,1.7
UBL4A|8266,BCAP31|10134,1.7
UBL4A|8266,CXorf40A|91966,1.7
UBL4A|8266,FAM3A|60343,1.7
UBP1|7342,OXSR1|9943,1.7
UBP1|7342,PDCD6IP|10015,1.7
UCHL5|51377,CDC73|79577,1.7
UFM1|51569,ELF1|1997,1.7
UFM1|51569,NHLRC3|387921,1.7
UGP2|7360,MDH1|4190,1.7
UNK|85451,EXOC7|23265,1.7
UNK|85451,GGA3|23163,1.7
UPF2|26019,ANKRD26|22852,1.7
UQCR11|10975,NDUFB7|4713,1.7
UQCR11|10975,OAZ1|4946,1.7
UQCRB|7381,COX6C|1345,1.7
UQCRC1|7384,PDHB|5162,1.7
UQCRQ|27089,COX7C|1350,1.7
URM1|81605,SSNA1|8636,1.7
URM1|81605,TRUB2|26995,1.7
USE1|55850,UBA52|7311,1.7
USP16|10600,CCT8|10694,1.7
USP24|23358,MYSM1|114803,1.7
USP34|9736,SOS1|6654,1.7
USP5|8078,NCAPD2|9918,1.7
USP5|8078,PEX5|5830,1.7
USP8|9101,COPS2|9318,1.7
USP9X|8239,SMC1A|8243,1.7
UTP15|84135,TNPO1|3842,1.7
UTP18|51096,MBTD1|54799,1.7
UXT|8409,PQBP1|10084,1.7
VAC14|55697,E2F4|1874,1.7
VAMP8|8673,RNF181|51255,1.7
VAPA|9218,CHMP1B|57132,1.7
VAPA|9218,RALBP1|10928,1.7
VBP1|7411,VAMP7|6845,1.7
VCP|7415,DCAF12|25853,1.7
VCP|7415,UBAP1|51271,1.7
VPS25|84313,ERAL1|26284,1.7
VPS28|51160,HSF1|3297,1.7
VPS33A|65082,RNF34|80196,1.7
VPS33B|26276,ASB7|140460,1.7
VPS33B|26276,RCCD1|91433,1.7
VPS37A|137492,KCTD9|54793,1.7
VPS39|23339,SPG11|80208,1.7
VPS4A|27183,COG8|84342,1.7
VPS4B|9525,KDSR|2531,1.7
VPS72|6944,ENSA|2029,1.7
VTA1|51534,HBS1L|10767,1.7
VTA1|51534,LTV1|84946,1.7
VWF|7450,CD93|22918,1.7
WAC|51322,CUL2|8453,1.7
WAC|51322,RAB18|22931,1.7
WAS|7454,CORO1A|11151,1.7
WAS|7454,MYO1G|64005,1.7
WBP11|51729,NDUFA9|4704,1.7
WBP4|11193,GTF2F2|2963,1.7
WBP4|11193,MRPS31|10240,1.7
WDR1|9948,MRFAP1|93621,1.7
WDR20|91833,MARK3|4140,1.7
WDR36|134430,PGGT1B|5229,1.7
WDR45|11152,OTUD5|55593,1.7
WDR46|9277,SKIV2L|6499,1.7
WDR5|11091,SURF6|6838,1.7
WDR61|80349,PSMA4|5685,1.7
WDR81|124997,SMG6|23293,1.7
WDR82|80335,RPP14|11102,1.7
WDR90|197335,CHTF18|63922,1.7
WIPI2|26100,DAGLB|221955,1.7
WIZ|58525,BRD4|23476,1.7
WWP2|11060,MON1B|22879,1.7
XPO6|23214,GTF3C1|2975,1.7
XPO7|23039,ENTPD4|9583,1.7
XPO7|23039,INTS9|55756,1.7
XPO7|23039,POLR3D|661,1.7
XPOT|11260,TBK1|29110,1.7
XRCC5|7520,ATIC|471,1.7
XRCC6|2547,ATXN10|25814,1.7
YARS2|51067,DNM1L|10059,1.7
YIPF3|25844,KLHDC3|116138,1.7
YIPF3|25844,POLR1C|9533,1.7
YME1L1|10730,HSPA14|51182,1.7
YTHDC1|91746,PNN|5411,1.7
YTHDF1|54915,LSM14B|149986,1.7
YWHAB|7529,EIF2S2|8894,1.7
YWHAG|7532,MDH2|4191,1.7
YY1AP1|55249,GON4L|54856,1.7
ZADH2|284273,TSHZ1|10194,1.7
ZBTB11|27107,TBC1D23|55773,1.7
ZBTB33|10009,STAG2|10735,1.7
ZBTB34|403341,GAPVD1|26130,1.7
ZBTB45|84878,PPP2R1A|5518,1.7
ZBTB6|10773,ZBTB26|57684,1.7
ZC3H7B|23264,NF2|4771,1.7
ZCCHC17|51538,DNAJC8|22826,1.7
ZCCHC7|84186,POLR1E|64425,1.7
ZCRB1|85437,YAF2|10138,1.7
ZFAND2B|130617,CTDSP1|58190,1.7
ZFP41|286128,LRRC14|9684,1.7
ZFP41|286128,ZC3H3|23144,1.7
ZFP62|643836,TRIM52|84851,1.7
ZFX|7543,DDX3X|1654,1.7
ZFX|7543,KDM6A|7403,1.7
ZGPAT|84619,ADRM1|11047,1.7
ZMAT2|153527,NDUFA2|4695,1.7
ZNF12|7559,MIOS|54468,1.7
ZNF131|7690,DNAJC21|134218,1.7
ZNF131|7690,PAIP1|10605,1.7
ZNF133|7692,POLR3F|10621,1.7
ZNF146|7705,UBA2|10054,1.7
ZNF148|7707,RYK|6259,1.7
ZNF181|339318,LSM14A|26065,1.7
ZNF230|7773,ZNF180|7733,1.7
ZNF230|7773,ZNF222|7673,1.7
ZNF235|9310,ZNF230|7773,1.7
ZNF250|58500,ZNF16|7564,1.7
ZNF273|10793,ZNF138|7697,1.7
ZNF276|92822,CDK10|8558,1.7
ZNF282|8427,CHPF2|54480,1.7
ZNF3|7551,TRIM4|89122,1.7
ZNF3|7551,ZKSCAN5|23660,1.7
ZNF384|171017,ATN1|1822,1.7
ZNF407|55628,WDR7|23335,1.7
ZNF445|353274,SETD2|29072,1.7
ZNF45|7596,ZNF234|10780,1.7
ZNF507|22847,GPATCH1|55094,1.7
ZNF517|340385,LRRC14|9684,1.7
ZNF527|84503,HKR1|284459,1.7
ZNF562|54811,ZNF561|93134,1.7
ZNF576|79177,XRCC1|7515,1.7
ZNF638|27332,FBXO11|80204,1.7
ZNF639|51193,MFN1|55669,1.7
ZNF646|9726,TAOK2|9344,1.7
ZNF654|55279,C3orf38|285237,1.7
ZNF688|146542,INO80E|283899,1.7
ZNF696|79943,CPSF1|29894,1.7
ZNF696|79943,LRRC14|9684,1.7
ZNF7|7553,ZNF250|58500,1.7
ZNF707|286075,COMMD5|28991,1.7
ZNF708|7562,ZNF493|284443,1.7
ZNF776|284309,ZNF586|54807,1.7
ZNF787|126208,EPN1|29924,1.7
ZNF787|126208,FIZ1|84922,1.7
ZNF787|126208,UBE2M|9040,1.7
ZNF790|388536,ZNF345|25850,1.7
ZNF800|168850,MKLN1|4289,1.7
ZNF823|55552,ZNF700|90592,1.7
ZNF84|7637,ZNF26|7574,1.7
ZSCAN21|7589,TAF6|6878,1.7
ZSCAN21|7589,ZKSCAN5|23660,1.7
ZW10|9183,HINFP|25988,1.7
ZW10|9183,RBM7|10179,1.7
ZWILCH|55055,TIPIN|54962,1.7
ZZZ3|26009,ZNF644|84146,1.7
ABCF2|10061,ABCB8|11194,1.6
APOBEC3F|200316,APOBEC3D|140564,1.6
ARFGEF2|10564,ADNP|23394,1.6
ARID4A|5926,ANKRD12|23253,1.6
ATG5|9474,AMD1|262,1.6
BCLAF1|9774,AHI1|54806,1.6
BRAP|8315,ANAPC7|51434,1.6
BTBD7|55727,ATG2B|55102,1.6
BYSL|705,AARS2|57505,1.6
C19orf47|126526,ACTN4|81,1.6
C3AR1|719,C1QB|713,1.6
CAPN10|11132,ATG4B|23192,1.6
CAPZA1|829,BCAS2|10286,1.6
CCDC130|81576,AKAP8L|26993,1.6
CCNL1|57018,CCDC14|64770,1.6
CD3G|917,CD2|914,1.6
CD53|963,BTK|695,1.6
CD53|963,CD48|962,1.6
CD86|942,CD53|963,1.6
CDC16|8881,ABHD13|84945,1.6
CDIPT|10423,BCKDK|10295,1.6
CDK7|1022,BTF3|689,1.6
CNOT1|23019,AP1G1|164,1.6
COG8|84342,CHTF8|54921,1.6
COPA|1314,ATF6|22926,1.6
COQ9|57017,CIAPIN1|57019,1.6
CPSF1|29894,ADCK5|203054,1.6
CSNK1G2|1455,APBA3|9546,1.6
CSNK1G3|1456,CDC42SE2|56990,1.6
CSNK2B|1460,CLIC1|1192,1.6
CUL2|8453,CCNY|219771,1.6
CUL4A|8451,ABHD13|84945,1.6
CYB5R1|51706,ADIPOR1|51094,1.6
CYYR1|116159,CALCRL|10203,1.6
DCAF15|90379,CCDC130|81576,1.6
DCTN3|11258,CREB3|10488,1.6
DCTN4|51164,CSNK1A1|1452,1.6
DDX18|8886,DARS|1615,1.6
DDX49|54555,CCDC124|115098,1.6
DDX5|1655,DDX42|11325,1.6
DGCR2|9993,BCR|613,1.6
DHX15|1665,ANAPC4|29945,1.6
DNAJB12|54788,ANXA7|310,1.6
DNAJC21|134218,C5orf22|55322,1.6
DNAJC5|80331,DIDO1|11083,1.6
DOCK2|1794,DOCK10|55619,1.6
DPP3|10072,BRMS1|25855,1.6
DPY30|84661,CRIPT|9419,1.6
DUS4L|11062,CBLL1|79872,1.6
DVL3|1857,AP2M1|1173,1.6
DYNLRB1|83658,CHMP4B|128866,1.6
E4F1|1877,ANKS3|124401,1.6
EAF1|85403,CAPN7|23473,1.6
ECSCR|641700,ARHGEF15|22899,1.6
EIF3B|8662,DAGLB|221955,1.6
EIF3L|51386,ADSL|158,1.6
ELF1|1997,COG6|57511,1.6
ELOF1|84337,EIF3G|8666,1.6
ENG|2022,CDH5|1003,1.6
ENY2|56943,EBAG9|9166,1.6
EPS15L1|58513,CHERP|10523,1.6
ERCC5|2073,ARGLU1|55082,1.6
ERG|2078,ARHGEF15|22899,1.6
ERG|2078,CD34|947,1.6
EXOC5|10640,EIF2S1|1965,1.6
EXOC8|149371,EGLN1|54583,1.6
EXOSC2|23404,DDX31|64794,1.6
EXOSC6|118460,DDX19A|55308,1.6
EXOSC8|11340,ALG5|29880,1.6
EZH2|2146,CASP2|835,1.6
FAM173B|134145,CCT5|22948,1.6
FAM50A|9130,FAM3A|60343,1.6
FAR1|84188,BTBD10|84280,1.6
FARSA|2193,CLPP|8192,1.6
FASTKD3|79072,C5orf22|55322,1.6
FBN1|2200,COL3A1|1281,1.6
FBXL19|54620,FBRS|64319,1.6
FBXO3|26273,CAPRIN1|4076,1.6
FBXO45|200933,DLG1|1739,1.6
FCER1G|2207,AIF1|199,1.6
FCER1G|2207,C3AR1|719,1.6
FCER1G|2207,CD86|942,1.6
FEM1B|10116,ARIH1|25820,1.6
FEM1C|56929,CSNK1G3|1456,1.6
FIG4|9896,CDC40|51362,1.6
FLT4|2324,AFAP1L1|134265,1.6
FNDC3A|22862,COG3|83548,1.6
FNIP1|96459,CEP120|153241,1.6
FOXN2|3344,FBXO11|80204,1.6
FPR3|2359,C3AR1|719,1.6
FPR3|2359,CD86|942,1.6
FSTL1|11167,CDH11|1009,1.6
FSTL1|11167,COL3A1|1281,1.6
FSTL1|11167,FBN1|2200,1.6
FTSJ1|24140,APEX2|27301,1.6
FXR1|8087,DCUN1D1|54165,1.6
FXR1|8087,DNAJC19|131118,1.6
GABARAPL2|11345,CFDP1|10428,1.6
GABPA|2551,BRWD1|54014,1.6
GADD45GIP1|90480,CLPP|8192,1.6
GATAD1|57798,AKAP9|10142,1.6
GDI1|2664,FAM3A|60343,1.6
GEMIN4|50628,C1QBP|708,1.6
GEMIN4|50628,EIF4A1|1973,1.6
GLRX5|51218,CINP|51550,1.6
GLT8D2|83468,DCN|1634,1.6
GMEB2|26205,ADRM1|11047,1.6
GMFG|9535,ARHGDIB|397,1.6
GNAI3|2773,CAPZA1|829,1.6
GNB2|2783,COPS6|10980,1.6
GNG11|2791,CLEC14A|161198,1.6
GNG11|2791,CNRIP1|25927,1.6
GNGT2|2793,ABI3|51225,1.6
GNPAT|8443,COG2|22796,1.6
GOLGA3|2802,EP400|57634,1.6
GOLGA7|51125,AP3M2|10947,1.6
GOLPH3|64083,DNAJC21|134218,1.6
GON4L|54856,GATAD2B|57459,1.6
GOT2|2806,CIAPIN1|57019,1.6
GPN3|51184,ANAPC7|51434,1.6
GPR34|2857,C3AR1|719,1.6
GRK6|2870,DDX41|51428,1.6
GTF2E2|2961,CCDC25|55246,1.6
GTF2H1|2965,BTBD10|84280,1.6
GTF2H5|404672,DYNLT1|6993,1.6
