Gene1,Gene2,Aag_Edge_Weight
NDUFA12|55967,COX6A1|1337,2.0
NDUFB9|4715,MRPL13|28998,2.0
NEURL4|84461,FXR2|9513,2.0
NFKBIL1|4795,CSNK2B|1460,2.0
NKRF|55922,DKC1|1736,2.0
NOMO3|408050,NOMO1|23420,2.0
NUB1|51667,MKRN1|23608,2.0
NUBP2|10101,MLST8|64223,2.0
OR5V1|81696,OR11A1|26531,2.0
PAF1|54623,MED29|55588,2.0
PAFAH1B1|5048,ANKFY1|51479,2.0
PAPOLA|10914,CCNK|8812,2.0
PDAP1|11333,BUD31|8896,2.0
PDAP1|11333,CPSF4|10898,2.0
PDHA1|5160,APOO|79135,2.0
PEF1|553115,DNAJC8|22826,2.0
PES1|23481,DRG1|4733,2.0
PHF10|55274,C6orf120|387263,2.0
POLR1D|51082,MTIF3|219402,2.0
POLR2K|5440,ENY2|56943,2.0
POLR2K|5440,MRPL13|28998,2.0
POMP|51371,GTF3A|2971,2.0
POU3F3|5455,ELSPBP1|64100,2.0
PPAT|5471,PAICS|10606,2.0
PPFIA1|8500,CTTN|2017,2.0
PPP1CA|5499,CORO1B|57175,2.0
PPP2CA|5515,HSPA4|3308,2.0
PPRC1|23082,NOLC1|9221,2.0
PRDX5|25824,FKBP2|2286,2.0
PRLHR|2834,FEZF2|55079,2.0
PRMT8|56341,NMUR2|56923,2.0
PRPF31|26121,HSPBP1|23640,2.0
PRPF40A|55660,ARL5A|26225,2.0
PRPF8|10594,GEMIN4|50628,2.0
PSMD7|5713,DDX19A|55308,2.0
PSMF1|9491,NSFL1C|55968,2.0
PTPRC|5788,EVI2B|2124,2.0
PUF60|22827,MAF1|84232,2.0
QARS|5859,IMPDH2|3615,2.0
RABEP1|9135,MAP2K4|6416,2.0
RABL2B|11158,RABL2A|11159,2.0
RAD23A|5886,GADD45GIP1|90480,2.0
RBM17|84991,HSPA14|51182,2.0
RBM26|64062,DIS3|22894,2.0
RBM34|23029,GGPS1|9453,2.0
RBM42|79171,LIN37|55957,2.0
RFNG|5986,GPS1|2873,2.0
RICTOR|253260,NIPBL|25836,2.0
RIF1|55183,PRPF40A|55660,2.0
RLF|6018,FOXJ3|22887,2.0
RNASEK|440400,PSMB6|5694,2.0
RNF167|26001,PSMB6|5694,2.0
RNF214|257160,BUD13|84811,2.0
RNF6|6049,MTMR6|9107,2.0
RNGTT|8732,MAP3K7|6885,2.0
RPL35A|6165,POLR2H|5437,2.0
RPL37A|6168,RPL18A|6142,2.0
RPL6|6128,RPL31|6160,2.0
RPL6|6128,RPL4|6124,2.0
RPL8|6132,RPL30|6156,2.0
RPLP1|6176,RPL4|6124,2.0
RPS10|6204,RPL10A|4736,2.0
RPS11|6205,RPL31|6160,2.0
RPS13|6207,EIF3M|10480,2.0
RPS16|6217,RPL13A|23521,2.0
RPS19|6223,RPS11|6205,2.0
RPS3|6188,RPL37A|6168,2.0
RPS5|6193,RPL28|6158,2.0
RPS9|6203,RPL13A|23521,2.0
RPS9|6203,RPS5|6193,2.0
RTN4IP1|84816,QRSL1|55278,2.0
SAP18|10284,MTIF3|219402,2.0
SAP30BP|29115,PSMC5|5705,2.0
SART1|9092,DRAP1|10589,2.0
SCAMP3|10067,PRCC|5546,2.0
SIRT7|51547,HGS|9146,2.0
SKP1|6500,HINT1|3094,2.0
SKP1|6500,PAIP2|51247,2.0
SLC7A3|84889,DBX2|440097,2.0
SLC9A6|10479,PHF6|84295,2.0
SMCR8|140775,ALKBH5|54890,2.0
SNRPB2|6629,CRNKL1|51340,2.0
SNRPB2|6629,POLR3F|10621,2.0
SNW1|22938,EIF2B2|8892,2.0
SNW1|22938,ERH|2079,2.0
SNX13|23161,RBAK|57786,2.0
SPAG7|9552,MED11|400569,2.0
SPRR2E|6704,LCE3D|84648,2.0
SPRR2G|6706,S100A7A|338324,2.0
SRP68|6730,MRPS7|51081,2.0
SRP72|6731,PPAT|5471,2.0
SSU72|29101,GNB1|2782,2.0
STOML2|30968,SMU1|55234,2.0
SUPT4H1|6827,MRPS23|51649,2.0
SYCN|342898,FEZF2|55079,2.0
TADA2B|93624,CTBP1|1487,2.0
TAF12|6883,PPP1R8|5511,2.0
TAF2|6873,RAD21|5885,2.0
TAP1|6890,PSMB8|5696,2.0
TAZ|6901,FAM3A|60343,2.0
TBC1D17|79735,SCAF1|58506,2.0
TERF1|7013,PEX2|5828,2.0
TERF2|7014,DDX19A|55308,2.0
TIMM17B|10245,NDUFB11|54539,2.0
TIMM22|29928,OVCA2|124641,2.0
TMED9|54732,LMAN2|10960,2.0
TMEM11|8834,DHRS7B|25979,2.0
TMEM126A|84233,CWC15|51503,2.0
TMEM183A|92703,SNRPE|6635,2.0
TMEM30A|55754,SENP6|26054,2.0
TMTC4|84899,PCID2|55795,2.0
TOMM20|9804,RBM34|23029,2.0
TOP3A|7156,SMCR8|140775,2.0
TOX4|9878,TINF2|26277,2.0
TPT1|7178,GTF2F2|2963,2.0
TRAPPC1|58485,PSMB6|5694,2.0
TRAPPC1|58485,RNASEK|440400,2.0
TRAPPC3|27095,MRPS15|64960,2.0
TRUB2|26995,MRPS2|51116,2.0
TSR1|55720,GEMIN4|50628,2.0
TTC1|7265,ATP6V0E1|8992,2.0
TTC1|7265,MED7|9443,2.0
TYROBP|7305,C1QB|713,2.0
UBE2G1|7326,ANKFY1|51479,2.0
UBE2G1|7326,GLOD4|51031,2.0
UBE2G1|7326,MAP2K4|6416,2.0
UBE2G1|7326,RABEP1|9135,2.0
UBE4B|10277,KIF1B|23095,2.0
UBL4A|8266,ATP6AP1|537,2.0
UBL4A|8266,CXorf40A|91966,2.0
UFC1|51506,SSR2|6746,2.0
USO1|8615,SEC31A|22872,2.0
UTP23|84294,NUDCD1|84955,2.0
VCPIP1|80124,ARFGEF1|10565,2.0
VDAC3|7419,FNTA|2339,2.0
VDAC3|7419,POLB|5423,2.0
VPS26A|9559,DDX50|79009,2.0
VPS28|51160,EEF1D|1936,2.0
VPS35|55737,DNAJA2|10294,2.0
VPS72|6944,PI4KB|5298,2.0
VTA1|51534,CDC40|51362,2.0
VTA1|51534,PPIL4|85313,2.0
VTA1|51534,TBP|6908,2.0
VTI1B|10490,ATP6V1D|51382,2.0
VTI1B|10490,ISCA2|122961,2.0
WDR24|84219,NUBP2|10101,2.0
WDR82|80335,SETD2|29072,2.0
WTAP|9589,TBP|6908,2.0
WWP1|11059,CPNE3|8895,2.0
XAB2|56949,GTF2F1|2962,2.0
XIAP|331,STAG2|10735,2.0
XKR7|343702,PLSCR5|389158,2.0
XKR7|343702,SYNPR|132204,2.0
XRCC6|2547,RANBP1|5902,2.0
YME1L1|10730,CUL2|8453,2.0
YTHDF3|253943,LYPLA1|10434,2.0
YWHAE|7531,TSR1|55720,2.0
YY1|7528,RCOR1|23186,2.0
YY1AP1|55249,UBE2Q1|55585,2.0
ZBTB6|10773,PDCL|5082,2.0
ZCCHC17|51538,DNAJC8|22826,2.0
ZFYVE1|53349,DCAF5|8816,2.0
ZMAT2|153527,HDAC3|8841,2.0
ZMAT5|55954,ASCC2|84164,2.0
ZMYM4|9202,ZMYM1|79830,2.0
ZNF230|7773,ZNF227|7770,2.0
ZNF410|57862,EIF2S1|1965,2.0
ZNF45|7596,ZNF223|7766,2.0
ZNF548|147694,ZNF304|57343,2.0
ZNF566|84924,ZNF260|339324,2.0
ZNF574|64763,ZNF526|116115,2.0
ZNF644|84146,PKN2|5586,2.0
ZNF707|286075,ZNF7|7553,2.0
ZZEF1|23140,VPS53|55275,2.0
ACSM2B|348158,ACSM2A|123876,1.9
ATP6V1F|9296,ARF5|381,1.9
BCAP31|10134,ATP6AP1|537,1.9
CAPN10|11132,ATG4B|23192,1.9
CD5|921,CD3E|916,1.9
CD52|1043,CD48|962,1.9
CD6|923,CD3E|916,1.9
CDCA8|55143,CDC20|991,1.9
CGGBP1|8545,C3orf38|285237,1.9
CLPP|8192,ALKBH7|84266,1.9
CLTC|1213,APPBP2|10513,1.9
CPSF4|10898,COPS6|10980,1.9
CSF1R|1436,C1QA|712,1.9
CXorf36|79742,ARHGEF15|22899,1.9
CXorf36|79742,CDH5|1003,1.9
DDX42|11325,BPTF|2186,1.9
DDX49|54555,ATP13A1|57130,1.9
DOHH|83475,DAPK3|1613,1.9
DOK2|9046,C1QA|712,1.9
EDC4|23644,COG4|25839,1.9
EIF3B|8662,DDX56|54606,1.9
ELAC2|60528,C1QBP|708,1.9
EMCN|51705,CYYR1|116159,1.9
ERH|2079,COX16|51241,1.9
ERI3|79033,DMAP1|55929,1.9
EXOSC8|11340,ALG5|29880,1.9
FAM3A|60343,ATP6AP1|537,1.9
FARSB|10056,ATIC|471,1.9
FRAT2|23401,FRAT1|10023,1.9
GABPA|2551,DYRK1A|1859,1.9
GART|2618,CCT8|10694,1.9
GLYR1|84656,DNAJA3|9093,1.9
GOLGA3|2802,EP400|57634,1.9
GON4L|54856,ASH1L|55870,1.9
HLA-DPA1|3113,HLA-DMB|3109,1.9
HLA-DPA1|3113,HLA-DOA|3111,1.9
HLA-DPB1|3115,HLA-DMB|3109,1.9
HSPA14|51182,CUL2|8453,1.9
HTR1A|3350,BARHL2|343472,1.9
KCTD2|23510,EXOC7|23265,1.9
LCP2|3937,CD53|963,1.9
LIG4|3981,ABHD13|84945,1.9
LRRC47|57470,AURKAIP1|54998,1.9
LSM2|57819,CSNK2B|1460,1.9
LSM6|11157,ANAPC10|10393,1.9
MAGOH|4116,HSPB11|51668,1.9
MARK3|4140,KLC1|3831,1.9
MCPH1|79648,CNOT7|29883,1.9
MEA1|4201,CSNK2B|1460,1.9
MED23|9439,GOPC|57120,1.9
MED6|10001,COX16|51241,1.9
MIB2|142678,CDK11B|984,1.9
MLF2|8079,COPS7A|50813,1.9
MPDU1|9526,GABARAP|11337,1.9
MRPL14|64928,MEA1|4201,1.9
MRPL2|51069,MRPL14|64928,1.9
MRPL22|29093,MED7|9443,1.9
MRPL38|64978,GPS1|2873,1.9
MRPL45|84311,DDX52|11056,1.9
MRPL51|51258,DDX47|51202,1.9
MRPL51|51258,EMG1|10436,1.9
MRPL52|122704,DAD1|1603,1.9
MRPS12|6183,EIF3K|27335,1.9
MRPS18C|51023,COPS4|51138,1.9
MRPS30|10884,BRIX1|55299,1.9
MRPS34|65993,MLST8|64223,1.9
MS4A6A|64231,C1QC|714,1.9
MS4A6A|64231,C3AR1|719,1.9
MTMR14|64419,ARPC4|10093,1.9
MTOR|2475,KIF1B|23095,1.9
MYCT1|80177,EMCN|51705,1.9
NCKAP1L|3071,CD53|963,1.9
NDUFA13|51079,COPE|11316,1.9
NDUFA7|4701,NDUFA11|126328,1.9
NDUFB10|4716,GFER|2671,1.9
NDUFB2|4708,MRPS33|51650,1.9
NDUFB6|4712,DCTN3|11258,1.9
NFAT5|10725,DYNC1LI2|1783,1.9
NFKBIL1|4795,GNL1|2794,1.9
NGDN|25983,GMPR2|51292,1.9
NOC2L|26155,AURKAIP1|54998,1.9
NOC2L|26155,GNB1|2782,1.9
NOL9|79707,LRRC47|57470,1.9
NPAT|4863,CUL5|8065,1.9
NUMB|8650,NEK9|91754,1.9
NUP93|9688,DDX19A|55308,1.9
NUS1|116150,ATG5|9474,1.9
NVL|4931,NUP133|55746,1.9
NXNL1|115861,GSG1|83445,1.9
OPRD1|4985,FEZF2|55079,1.9
OR4A47|403253,CHRNB3|1142,1.9
PABPC1|26986,EIF3H|8667,1.9
PAX7|5081,CHAT|1103,1.9
PAX7|5081,DBX2|440097,1.9
PCBP1|5093,DUSP11|8446,1.9
PCMT1|5110,KATNA1|11104,1.9
PDCD2|5134,MRPL18|29074,1.9
PEX1|5189,KRIT1|889,1.9
PEX2|5828,COPS5|10987,1.9
PEX5|5830,COPS7A|50813,1.9
PFN1|5216,EIF5AL1|143244,1.9
PHB2|11331,MRPL51|51258,1.9
PHF2|5253,ABL1|25,1.9
PIH1D1|55011,NOSIP|51070,1.9
POLR1C|9533,MAD2L1BP|9587,1.9
POLR2E|5434,GPX4|2879,1.9
POLR2J|5439,BUD31|8896,1.9
PPIAL4G|644591,PPIA|5478,1.9
PPM1D|8493,APPBP2|10513,1.9
PPP1R12A|4659,NEDD1|121441,1.9
PPP2R5C|5527,ATXN3|4287,1.9
PRC1|9055,BUB1B|701,1.9
PRDX5|25824,COX8A|1351,1.9
PRLHR|2834,HTR1A|3350,1.9
PRMT8|56341,CHAT|1103,1.9
PRPF4B|8899,NUP153|9972,1.9
PRPF8|10594,PAFAH1B1|5048,1.9
PSMB3|5691,CISD3|284106,1.9
PSMB4|5692,HAX1|10456,1.9
PSMC4|5704,PAF1|54623,1.9
PSMD13|5719,PSMA1|5682,1.9
PSMD3|5709,NMT1|4836,1.9
PSMD7|5713,CIAPIN1|57019,1.9
PSMD7|5713,DHX38|9785,1.9
PSMD7|5713,GABARAPL2|11345,1.9
PSMD8|5714,EIF3K|27335,1.9
PSMG2|56984,MYL12B|103910,1.9
PUF60|22827,CYC1|1537,1.9
R3HCC1|203069,BIN3|55909,1.9
RAB3GAP2|25782,ACBD3|64746,1.9
RABGAP1|23637,PHF2|5253,1.9
RAF1|5894,MKRN2|23609,1.9
RANBP3|8498,CARM1|10498,1.9
RARS|5917,NPM1|4869,1.9
RBM22|55696,IK|3550,1.9
RCOR1|23186,CCNK|8812,1.9
RCOR3|55758,ANGEL2|90806,1.9
RNASEK|440400,PFN1|5216,1.9
RNF113A|7737,MCTS1|28985,1.9
RNF139|11236,EBAG9|9166,1.9
RNF146|81847,GOPC|57120,1.9
RNF170|81790,FNTA|2339,1.9
RNF5|6048,CSNK2B|1460,1.9
ROBO4|54538,CXorf36|79742,1.9
RPAIN|84268,NUP88|4927,1.9
RPL27|6155,RPL23|9349,1.9
RPL28|6158,RPL13A|23521,1.9
RPL30|6156,EIF3E|3646,1.9
RPL36|25873,EIF3G|8666,1.9
RPL38|6169,RPL23|9349,1.9
RPP21|79897,MEA1|4201,1.9
RPP38|10557,PRPF18|8559,1.9
RPS13|6207,RPL24|6152,1.9
RPS14|6208,NHP2|55651,1.9
RPS18|6222,RPL31|6160,1.9
RPS19|6223,RPL13A|23521,1.9
RPS23|6228,NSA2|10412,1.9
RPS23|6228,RPS13|6207,1.9
RPS27A|6233,RPL10A|4736,1.9
RPS4X|6191,RPL10|6134,1.9
RPS6KB1|6198,DDX42|11325,1.9
RPS7|6201,RPL24|6152,1.9
RPS8|6202,RPS13|6207,1.9
RPS9|6203,RPS3|6188,1.9
SAP30BP|29115,CCDC137|339230,1.9
SASH3|54440,CORO1A|11151,1.9
SCAF1|58506,PRR12|57479,1.9
SCAMP3|10067,FLAD1|80308,1.9
SCNM1|79005,MRPL9|65005,1.9
SCRIB|23513,CPSF1|29894,1.9
SDAD1|55153,RCHY1|25898,1.9
SDF4|51150,DVL1|1855,1.9
SDHC|6391,NDUFS2|4720,1.9
SDHC|6391,PEX19|5824,1.9
SENP3|26168,EIF4A1|1973,1.9
SETDB1|9869,PI4KB|5298,1.9
SETX|23064,GAPVD1|26130,1.9
SF3B2|10992,SART1|9092,1.9
SF3B4|10262,SCNM1|79005,1.9
SF3B5|83443,PSMB1|5689,1.9
SH2D3C|10044,NOVA2|4858,1.9
SHARPIN|81858,GPAA1|8733,1.9
SHARPIN|81858,PUF60|22827,1.9
SHARPIN|81858,SCRIB|23513,1.9
SLC25A11|8402,PSMB6|5694,1.9
SLC25A32|81034,DCAF13|25879,1.9
SLC25A32|81034,NUDCD1|84955,1.9
SLC35F4|341880,NKX2-6|137814,1.9
SMC1A|8243,KDM5C|8242,1.9
SMCR8|140775,FLII|2314,1.9
SMU1|55234,NFX1|4799,1.9
SNRNP25|79622,POLR3K|51728,1.9
SNRNP40|9410,RPA2|6118,1.9
SNRPC|6631,NOL7|51406,1.9
SNRPD3|6634,DRG1|4733,1.9
SNW1|22938,MED6|10001,1.9
SNX14|57231,RARS2|57038,1.9
SPAG7|9552,PSMB6|5694,1.9
SPAG7|9552,RNF167|26001,1.9
SPARC|6678,ESAM|90952,1.9
SPARC|6678,LOXL2|4017,1.9
SPRR2B|6701,CRNN|49860,1.9
SPRR2B|6701,S100A7A|338324,1.9
SPSB3|90864,NUBP2|10101,1.9
SRP19|6728,PPP2CA|5515,1.9
SRRD|402055,DRG1|4733,1.9
SSNA1|8636,PHPT1|29085,1.9
STAMBP|10617,SNRNP27|11017,1.9
STAU2|27067,PEX2|5828,1.9
STOML2|30968,DCTN3|11258,1.9
STOML2|30968,EXOSC3|51010,1.9
STX18|53407,MRFAP1|93621,1.9
SUGT1|10910,ESD|2098,1.9
SUGT1|10910,GTF2F2|2963,1.9
SUZ12|23512,RHOT1|55288,1.9
SYCN|342898,HTR1A|3350,1.9
SYF2|25949,RPL11|6135,1.9
SYNCRIP|10492,RARS2|57038,1.9
SYNJ2BP|55333,SLC39A9|55334,1.9
TAOK2|9344,FBRS|64319,1.9
TATDN1|83940,MRPL13|28998,1.9
TBC1D10B|26000,FBRS|64319,1.9
TBCE|6905,GGPS1|9453,1.9
TBRG4|9238,MRPS24|64951,1.9
TCEA1|6917,LYPLA1|10434,1.9
TCF12|6938,RNF111|54778,1.9
TCP1|6950,PDCD2|5134,1.9
TECR|9524,NDUFB7|4713,1.9
TFIP11|24144,SRRD|402055,1.9
TGM7|116179,DBX2|440097,1.9
THOC5|8563,PES1|23481,1.9
TIMM13|26517,PLEKHJ1|55111,1.9
TIMM50|92609,PSMC4|5704,1.9
TM9SF1|10548,GMPR2|51292,1.9
TMED10|10972,FCF1|51077,1.9
TMED9|54732,B4GALT7|11285,1.9
TMEM126B|55863,EED|8726,1.9
TMEM183A|92703,ADIPOR1|51094,1.9
TMEM208|29100,PSMD7|5713,1.9
TMEM219|124446,NSMCE1|197370,1.9
TMEM68|137695,LYPLA1|10434,1.9
TMPRSS11A|339967,SERPINB13|5275,1.9
TOMM22|56993,ADSL|158,1.9
TOP3A|7156,FLII|2314,1.9
TOX4|9878,NGDN|25983,1.9
TPI1|7167,PHB2|11331,1.9
TPP2|7174,ERCC5|2073,1.9
TRAPPC1|58485,EIF5A|1984,1.9
TRAPPC1|58485,GPS2|2874,1.9
TRAPPC10|7109,MCM3AP|8888,1.9
TRAPPC5|126003,GADD45GIP1|90480,1.9
TRAPPC5|126003,NDUFA11|126328,1.9
TRIM16L|147166,TRIM16|10626,1.9
TRIM39|56658,DHX16|8449,1.9
TRIP11|9321,CPSF2|53981,1.9
TRMT5|57570,MNAT1|4331,1.9
TRPC7|57113,POU3F3|5455,1.9
TRUB1|142940,SEC23IP|11196,1.9
TTC1|7265,RARS|5917,1.9
TUBGCP3|10426,TPP2|7174,1.9
TUFM|7284,NSMCE1|197370,1.9
TYROBP|7305,CD86|942,1.9
U2AF1|7307,RRP1|8568,1.9
UBE2A|7319,NKAP|79576,1.9
UBE2A|7319,PSMD10|5716,1.9
UBE2D2|7322,IK|3550,1.9
UBE2J2|118424,B3GALT6|126792,1.9
UBE2J2|118424,SDF4|51150,1.9
UBE2R2|54926,STOML2|30968,1.9
UBE2V1|7335,RNF114|55905,1.9
UBE2W|55284,CPNE3|8895,1.9
UBE2W|55284,TERF1|7013,1.9
UBL5|59286,PIN1|5300,1.9
UBL7|84993,SNUPN|10073,1.9
UBN1|29855,PDPK1|5170,1.9
UBXN4|23190,CCNT2|905,1.9
USP16|10600,CCT8|10694,1.9
USP19|10869,DHX30|22907,1.9
USP5|8078,NDUFA9|4704,1.9
USP7|7874,CREBBP|1387,1.9
USPL1|10208,PAN3|255967,1.9
UTP23|84294,RAD21|5885,1.9
UXT|8409,PQBP1|10084,1.9
UXT|8409,TIMM17B|10245,1.9
VBP1|7411,HTATSF1|27336,1.9
VDAC1|7416,PPP2CA|5515,1.9
VPS13B|157680,TAF2|6873,1.9
VPS28|51160,HSF1|3297,1.9
VPS28|51160,MAF1|84232,1.9
VPS72|6944,PIPSL|266971,1.9
VTA1|51534,KATNA1|11104,1.9
WBP4|11193,MRPS31|10240,1.9
WDR11|55717,TRUB1|142940,1.9
WDR46|9277,RPS10|6204,1.9
WDR74|54663,FAU|2197,1.9
WDR75|84128,PMS1|5378,1.9
WRAP53|55135,CNTROB|116840,1.9
WWP2|11060,EDC4|23644,1.9
XIAP|331,THOC2|57187,1.9
XPO7|23039,KCTD9|54793,1.9
YWHAZ|7534,ATP6V1C1|528,1.9
YY1|7528,CCNK|8812,1.9
YY1|7528,WDR20|91833,1.9
YY1AP1|55249,B4GALT3|8703,1.9
ZC3H15|55854,SSB|6741,1.9
ZDHHC17|23390,PPP1R12A|4659,1.9
ZFAND6|54469,MORF4L1|10933,1.9
ZFPL1|7542,BRMS1|25855,1.9
ZMYM5|9205,ZMYM2|7750,1.9
ZMYND19|116225,SSNA1|8636,1.9
ZNF205|7755,NUBP2|10101,1.9
ZNF205|7755,TBL3|10607,1.9
ZNF223|7766,ZNF155|7711,1.9
ZNF230|7773,ZNF223|7766,1.9
ZNF34|80778,ZNF250|58500,1.9
ZNF398|57541,ZNF212|7988,1.9
ZNF45|7596,ZNF226|7769,1.9
ZNF527|84503,HKR1|284459,1.9
ZNF561|93134,ZNF557|79230,1.9
ZNF628|89887,SCAF1|58506,1.9
ZNF7|7553,ZNF250|58500,1.9
ZNF7|7553,ZNF696|79943,1.9
ZNF706|51123,POLR2K|5440,1.9
ZNF706|51123,YWHAZ|7534,1.9
ZNHIT1|10467,POLR2J|5439,1.9
ZNHIT3|9326,MRPL45|84311,1.9
ACTR3|10096,ACTR2|10097,1.8
AZIN1|51582,ATP6V1C1|528,1.8
CASP1|834,CARD16|114769,1.8
CCT5|22948,BRIX1|55299,1.8
CD6|923,CD5|921,1.8
CDC16|8881,ARHGEF7|8874,1.8
CDH5|1003,CD93|22918,1.8
CHD8|57680,ACIN1|22985,1.8
CHMP6|79643,ANAPC11|51529,1.8
CLEC14A|161198,CDH5|1003,1.8
CLTC|1213,CCDC47|57003,1.8
CNIH4|29097,AIDA|64853,1.8
CUL4A|8451,ATP11A|23250,1.8
CXorf36|79742,BCL6B|255877,1.8
CYYR1|116159,CD34|947,1.8
CYYR1|116159,CDH5|1003,1.8
CYYR1|116159,CLEC14A|161198,1.8
DCTN6|10671,CNOT7|29883,1.8
DCTPP1|79077,CD2BP2|10421,1.8
DDHD2|23259,ASH2L|9070,1.8
DDX19A|55308,COG8|84342,1.8
DNAJC21|134218,C5orf22|55322,1.8
DOCK2|1794,CD53|963,1.8
DOK2|9046,C1QB|713,1.8
DOT1L|84444,AP3D1|8943,1.8
DRAP1|10589,BANF1|8815,1.8
DYNC1LI2|1783,AP1G1|164,1.8
DYNLRB1|83658,CHMP4B|128866,1.8
EDC4|23644,ACD|65057,1.8
EIF2B1|1967,DIABLO|56616,1.8
EIF3J|8669,COPS2|9318,1.8
ERH|2079,EIF2S1|1965,1.8
ERLIN2|11160,ASH2L|9070,1.8
ERLIN2|11160,DDHD2|23259,1.8
ESAM|90952,CXorf36|79742,1.8
FADD|8772,CTTN|2017,1.8
FAM104A|84923,COG1|9382,1.8
FAM32A|26017,AP1M1|8907,1.8
FAM76B|143684,CEP57|9702,1.8
FASTK|10922,CDK5|1020,1.8
FBRS|64319,ATXN2L|11273,1.8
FKBP8|23770,COPE|11316,1.8
GGTLC2|91227,GGT3P|2679,1.8
GLRX3|10539,BCCIP|56647,1.8
GPATCH8|23131,BPTF|2186,1.8
GPKOW|27238,CCDC22|28952,1.8
GPN1|11321,CCT4|10575,1.8
GYPB|2994,GYPA|2993,1.8
H2BFWT|158983,FTMT|94033,1.8
HAX1|10456,FLAD1|80308,1.8
HCLS1|3059,GPSM3|63940,1.8
HCST|10870,GPSM3|63940,1.8
HDAC2|3066,ATG5|9474,1.8
HLA-DMA|3108,CD74|972,1.8
HSF1|3297,COMMD5|28991,1.8
HSF1|3297,CYC1|1537,1.8
HSP90B1|7184,CALR|811,1.8
HSPA1B|3304,HSPA1A|3303,1.8
HSPA9|3313,ETF1|2107,1.8
IER3IP1|51124,C18orf32|497661,1.8
INTS1|26173,EIF3B|8662,1.8
INTS10|55174,CNOT7|29883,1.8
INTS5|80789,DDB1|1642,1.8
JOSD1|9929,GTPBP1|9567,1.8
KARS|3735,DHX38|9785,1.8
KDR|3791,CDH5|1003,1.8
KRT3|3850,IGFL3|388555,1.8
KRTCAP2|200185,HAX1|10456,1.8
LEMD3|23592,FRS2|10818,1.8
LEPROTL1|23484,GTF2E2|2961,1.8
LETM1|3954,CTBP1|1487,1.8
LETM1|3954,GRPEL1|80273,1.8
LILRB2|10288,LILRB1|10859,1.8
LSM1|27257,DDHD2|23259,1.8
LSM1|27257,GOLGA7|51125,1.8
LSM10|84967,ADPRHL2|54936,1.8
LSM2|57819,ABCF1|23,1.8
MAPK14|1432,BRPF3|27154,1.8
MARK3|4140,BAG5|9529,1.8
MARS|4141,GARS|2617,1.8
MCM3AP|8888,AGPAT3|56894,1.8
MCM3AP|8888,HLCS|3141,1.8
MCPH1|79648,ELP3|55140,1.8
MCPH1|79648,ERI1|90459,1.8
MED13|9969,HELZ|9931,1.8
MED6|10001,EIF2B2|8892,1.8
MED6|10001,ISCA2|122961,1.8
MED8|112950,ERI3|79033,1.8
MMRN2|79812,CYYR1|116159,1.8
MMRN2|79812,ERG|2078,1.8
MRPL13|28998,DCAF13|25879,1.8
MRPL13|28998,EBAG9|9166,1.8
MRPL15|29088,ATP6V1H|51606,1.8
MRPL2|51069,MEA1|4201,1.8
MRPL51|51258,MLF2|8079,1.8
MRPL52|122704,C14orf119|55017,1.8
MRPS11|64963,COX5A|9377,1.8
MRPS18C|51023,HELQ|113510,1.8
MRPS25|64432,CHCHD4|131474,1.8
MRPS31|10240,ESD|2098,1.8
MS4A6A|64231,C1QA|712,1.8
MTMR9|66036,MCPH1|79648,1.8
MYCT1|80177,BCL6B|255877,1.8
NAPA|8775,AP2S1|1175,1.8
NCKAP1L|3071,CYBB|1536,1.8
NDUFA11|126328,ALKBH7|84266,1.8
NDUFA11|126328,GADD45GIP1|90480,1.8
NDUFA2|4695,HARS|3035,1.8
NDUFA2|4695,HIGD2A|192286,1.8
NDUFA9|4704,MRPL51|51258,1.8
NDUFB4|4710,NDUFA12|55967,1.8
NDUFC1|4717,MGST2|4258,1.8
NDUFS2|4720,DAP3|7818,1.8
NEDD8|4738,GMPR2|51292,1.8
NEUROG3|50674,HTR1A|3350,1.8
NFATC2IP|84901,ATXN2L|11273,1.8
NGDN|25983,APEX1|328,1.8
NOB1|28987,KARS|3735,1.8
NOL10|79954,CPSF3|51692,1.8
NOTCH3|4854,LZTS1|11178,1.8
NPLOC4|55666,HGS|9146,1.8
NSMCE2|286053,ENY2|56943,1.8
NSMCE2|286053,MRPL13|28998,1.8
NSUN2|54888,CCT5|22948,1.8
NUDCD1|84955,ENY2|56943,1.8
NUDT21|11051,DDX19A|55308,1.8
NUFIP1|26747,ESD|2098,1.8
NUFIP1|26747,MED4|29079,1.8
NUP214|8021,ANAPC2|29882,1.8
NUS1|116150,GOPC|57120,1.8
NUTF2|10204,HSBP1|3281,1.8
OCLN|4950,MARVELD2|153562,1.8
OGFOD1|55239,NIP7|51388,1.8
OGFOD1|55239,NUDT21|11051,1.8
OGFOD2|79676,ARL6IP4|51329,1.8
OTUD4|54726,ABCE1|6059,1.8
OTUD4|54726,ELF2|1998,1.8
OTUD4|54726,NAA15|80155,1.8
PACS2|23241,CDC42BPB|9578,1.8
PAK1IP1|55003,BYSL|705,1.8
PAK4|10298,GSK3A|2931,1.8
PARVG|64098,GPSM3|63940,1.8
PCDH12|51294,ARHGEF15|22899,1.8
PCDH8|5100,HOXC12|3228,1.8
PDAP1|11333,GNB2|2783,1.8
PDCD11|22984,NOLC1|9221,1.8
PDRG1|81572,MANBAL|63905,1.8
