Gene1,Gene2,Aag_Edge_Weight
LRRC30|339291,KRTAP9-8|83901,1.8
LRRC45|201255,GPS1|2873,1.8
LRRC59|55379,KPNA2|3838,1.8
LSM14B|149986,DHX35|60625,1.8
LSM3|27258,HACL1|26061,1.8
LUC7L2|51631,DMTF1|9988,1.8
LY86|9450,LAIR1|3903,1.8
MAGEA12|4111,CT45A6|541465,1.8
MAGOH|4116,GTF2B|2959,1.8
MAP2K2|5605,ALKBH7|84266,1.8
MAP2K2|5605,BTBD2|55643,1.8
MAP2K4|6416,GLOD4|51031,1.8
MAPKAPK5|8550,CCT2|10576,1.8
MARK3|4140,DCAF5|8816,1.8
MED1|5469,BPTF|2186,1.8
MED13L|23389,BAZ2A|11176,1.8
MED15|51586,GGA1|26088,1.8
MED20|9477,CDC5L|988,1.8
MED4|29079,HMGB1|3146,1.8
METTL13|51603,GPATCH4|54865,1.8
METTL2A|339175,DDX52|11056,1.8
MFF|56947,COPS8|10920,1.8
MFN2|9927,DHDDS|79947,1.8
MINK1|50488,FLII|2314,1.8
MKI67|4288,KIFC1|3833,1.8
MLST8|64223,GFER|2671,1.8
MMGT1|93380,MAGT1|84061,1.8
MOB2|81532,HRAS|3265,1.8
MON1B|22879,CNOT1|23019,1.8
MPHOSPH10|10199,CIR1|9541,1.8
MRPL10|124995,ERAL1|26284,1.8
MRPL15|29088,ATP6V1H|51606,1.8
MRPL15|29088,DECR1|1666,1.8
MRPL3|11222,COPB2|9276,1.8
MRPL3|11222,EIF2A|83939,1.8
MRPL3|11222,GMPS|8833,1.8
MRPL34|64981,COX8A|1351,1.8
MRPL35|51318,HADHB|3032,1.8
MRPL38|64978,ERAL1|26284,1.8
MRPL39|54148,CRYZL1|9946,1.8
MRPL4|51073,CLPP|8192,1.8
MRPL50|54534,ALG2|85365,1.8
MRPL54|116541,CLPP|8192,1.8
MRPS12|6183,MRPL12|6182,1.8
MRPS18A|55168,AARS2|57505,1.8
MRPS18A|55168,HSP90AB1|3326,1.8
MRPS18C|51023,EXOSC9|5393,1.8
MRPS31|10240,EXOSC8|11340,1.8
MRPS33|51650,CHCHD3|54927,1.8
MRPS34|65993,MLST8|64223,1.8
MRPS34|65993,MPG|4350,1.8
MRPS35|60488,ASB8|140461,1.8
MRPS35|60488,CCT2|10576,1.8
MRPS35|60488,DENR|8562,1.8
MRPS7|51081,ERAL1|26284,1.8
MRPS7|51081,MRPS23|51649,1.8
MS4A6A|64231,CSF1R|1436,1.8
MS4A6A|64231,HLA-DPB1|3115,1.8
MS4A6A|64231,HLA-DRA|3122,1.8
MTAP|4507,KLHL9|55958,1.8
MTDH|92140,ARMC1|55156,1.8
MTIF3|219402,CDC16|8881,1.8
MTMR6|9107,DIS3|22894,1.8
MTX1|4580,MRPL55|128308,1.8
MYCT1|80177,ERG|2078,1.8
N4BP2L2|10443,EXOSC8|11340,1.8
NAA11|84779,LGALS14|56891,1.8
NAA16|79612,COG3|83548,1.8
NAA16|79612,N4BP2L2|10443,1.8
NAA50|80218,GMPS|8833,1.8
NAE1|8883,BRD7|29117,1.8
NANOS2|339345,KRTAP10-12|386685,1.8
NCKAP1L|3071,LAIR1|3903,1.8
NCKAP1L|3071,MYO1F|4542,1.8
NCLN|56926,MAP2K2|5605,1.8
NCOA2|10499,HIPK3|10114,1.8
NCOR1|9611,CRK|1398,1.8
NDUFA11|126328,CLPP|8192,1.8
NDUFA11|126328,COPE|11316,1.8
NDUFA4|4697,MRPS33|51650,1.8
NDUFA8|4702,MRPL41|64975,1.8
NDUFA9|4704,DCTN2|10540,1.8
NDUFAF4|29078,HDDC2|51020,1.8
NDUFB1|4707,NDUFA1|4694,1.8
NDUFB10|4716,ATP6V0C|527,1.8
NDUFB10|4716,FLYWCH2|114984,1.8
NDUFB2|4708,NDUFA4|4697,1.8
NDUFB4|4710,COX17|10063,1.8
NDUFS3|4722,COX8A|1351,1.8
NDUFS4|4724,COX7C|1350,1.8
NDUFS7|374291,MRPL54|116541,1.8
NEDD8|4738,DAD1|1603,1.8
NEDD8|4738,ERH|2079,1.8
NEK9|91754,DCAF5|8816,1.8
NFRKB|4798,CEP164|22897,1.8
NGDN|25983,GMPR2|51292,1.8
NLRP13|126204,DUSP21|63904,1.8
NOC4L|79050,C12orf10|60314,1.8
NOL10|79954,CEBPZ|10153,1.8
NOL10|79954,CPSF3|51692,1.8
NOL11|25926,C17orf80|55028,1.8
NOL12|79159,GGA1|26088,1.8
NOP56|10528,DDX27|55661,1.8
NOTCH4|4855,ARHGEF15|22899,1.8
NOTCH4|4855,CD34|947,1.8
NOTCH4|4855,DLL4|54567,1.8
NPLOC4|55666,CSNK1D|1453,1.8
NPM1|4869,EIF3H|8667,1.8
NPRL2|10641,HEMK1|51409,1.8
NRAS|4893,GNAI3|2773,1.8
NSDHL|50814,GPKOW|27238,1.8
NSDHL|50814,LAS1L|81887,1.8
NSFL1C|55968,CHMP4B|128866,1.8
NSMCE1|197370,NDUFB10|4716,1.8
NSMCE2|286053,COX6C|1345,1.8
NUBP2|10101,FLYWCH2|114984,1.8
NUDCD3|23386,EXOC4|60412,1.8
NUP153|9972,EXOC2|55770,1.8
NUP153|9972,KCTD20|222658,1.8
NUP205|23165,MKLN1|4289,1.8
NUS1|116150,ATG5|9474,1.8
OGFOD2|79676,AAAS|8086,1.8
OLA1|29789,METTL5|29081,1.8
OR1I1|126370,BIRC8|112401,1.8
OR2Z1|284383,BIRC8|112401,1.8
OR2Z1|284383,GJA10|84694,1.8
OR4D1|26689,OR10K1|391109,1.8
OR4D5|219875,BIRC8|112401,1.8
OR4D9|390199,ARGFX|503582,1.8
OR56A3|390083,MCHR2|84539,1.8
OR5F1|338674,DEFB123|245936,1.8
OR7C2|26658,CST9L|128821,1.8
OR8K1|390157,CST9L|128821,1.8
OR8S1|341568,ARGFX|503582,1.8
OR8S1|341568,OR4D9|390199,1.8
ORMDL2|29095,CNPY2|10330,1.8
OST4|100128731,COMMD1|150684,1.8
OTUD4|54726,ELF2|1998,1.8
OTUD6A|139562,OR2Z1|284383,1.8
OVCA2|124641,DERL2|51009,1.8
OVCA2|124641,GABARAP|11337,1.8
P4HTM|54681,DALRD3|55152,1.8
PAGE2|203569,OR4N4|283694,1.8
PARP1|142,IARS2|55699,1.8
PARP2|10038,APEX1|328,1.8
PAXIP1|22976,CASP2|835,1.8
PCID2|55795,CUL4A|8451,1.8
PCNT|5116,HLCS|3141,1.8
PDAP1|11333,BUD31|8896,1.8
PDAP1|11333,COPS6|10980,1.8
PDAP1|11333,GNB2|2783,1.8
PDCD10|11235,GTPBP8|29083,1.8
PDRG1|81572,IDH3B|3420,1.8
PEX1|5189,KRIT1|889,1.8
PEX2|5828,MRPL13|28998,1.8
PFDN1|5201,NDUFA2|4695,1.8
PGAM4|441531,PGAM1|5223,1.8
PGK1|5230,PGAM1|5223,1.8
PHB|5245,MRPL10|124995,1.8
PHB2|11331,COPS7A|50813,1.8
PHF11|51131,MRPS31|10240,1.8
PHF12|57649,ATXN7L3|56970,1.8
PHF5A|84844,DRG1|4733,1.8
PHPT1|29085,EDF1|8721,1.8
PIGP|51227,CRYZL1|9946,1.8
PJA2|9867,FBXW11|23291,1.8
PLCB2|5330,PARVG|64098,1.8
PLD2|5338,CNTROB|116840,1.8
PLD3|23646,MCOLN1|57192,1.8
PMPCB|9512,GTPBP10|85865,1.8
PMPCB|9512,MRPS33|51650,1.8
PNLIP|5406,KCNK16|83795,1.8
PNPT1|87178,PNO1|56902,1.8
POLE|5426,EP400|57634,1.8
POLR1C|9533,MRPS10|55173,1.8
POLR2J|5439,ARF5|381,1.8
POLR3A|11128,IDE|3416,1.8
POLR3F|10621,CDK5RAP1|51654,1.8
POLR3F|10621,MKKS|8195,1.8
POP5|51367,EIF2B1|1967,1.8
PPAT|5471,PAICS|10606,1.8
PPIA|5478,MRPS33|51650,1.8
PPIA|5478,NDUFA4|4697,1.8
PPIG|9360,CCAR1|55749,1.8
PPM1D|8493,APPBP2|10513,1.8
PPP1R12A|4659,KRR1|11103,1.8
PPP2R5D|5528,MAD2L1BP|9587,1.8
PPP4C|5531,MRPS34|65993,1.8
PPP4R1|9989,NAPG|8774,1.8
PRAMEF18|391003,BIRC8|112401,1.8
PRAMEF22|653606,KIF2B|84643,1.8
PRAMEF22|653606,OR10G3|26533,1.8
PRAMEF22|653606,OR4D9|390199,1.8
PRC1|9055,BUB1B|701,1.8
PRDX5|25824,COX8A|1351,1.8
PRDX5|25824,NDUFS8|4728,1.8
PRKAG1|5571,NUP37|79023,1.8
PROP1|5626,BIRC8|112401,1.8
PRPF31|26121,HSPBP1|23640,1.8
PRPF39|55015,DMTF1|9988,1.8
PRPF40A|55660,CWC22|57703,1.8
PRPF40A|55660,GCC2|9648,1.8
PRPSAP2|5636,COPS3|8533,1.8
PRRC1|133619,PJA2|9867,1.8
PSMA2|5683,MRPL32|64983,1.8
PSMA3|5684,FKBP3|2287,1.8
PSMA6|5687,DAD1|1603,1.8
PSMA7|5688,CHMP4B|128866,1.8
PSMB2|5690,EIF3I|8668,1.8
PSMB5|5693,IPO4|79711,1.8
PSMB6|5694,C1QBP|708,1.8
PSMB6|5694,EIF5AL1|143244,1.8
PSMB7|5695,EDF1|8721,1.8
PSMC2|5701,PMPCB|9512,1.8
PSMC5|5705,PSMB3|5691,1.8
PSMC6|5706,ACTR10|55860,1.8
PSMD10|5716,HNRNPH2|3188,1.8
PSMD10|5716,PRPS1|5631,1.8
PSMD2|5708,COPB2|9276,1.8
PSMD3|5709,EFTUD2|9343,1.8
PSMD3|5709,PSMD11|5717,1.8
PSMD4|5710,CCT3|7203,1.8
PSMD9|5715,ERP29|10961,1.8
PSMD9|5715,MYL6|4637,1.8
PSME2|5721,MRPL52|122704,1.8
PTCD1|26024,LRWD1|222229,1.8
PTCD3|55037,IMMT|10989,1.8
PTF1A|256297,LCE2A|353139,1.8
PTGES3|10728,ACTR6|64431,1.8
PTGES3|10728,LLPH|84298,1.8
PTPN11|5781,CLIP1|6249,1.8
PTPN2|5771,PSMG2|56984,1.8
PTPN23|25930,BRPF1|7862,1.8
PTPRA|5786,ATRN|8455,1.8
PTPRC|5788,EVI2A|2123,1.8
PUS1|80324,METTL1|4234,1.8
PUSL1|126789,ATAD3A|55210,1.8
PUSL1|126789,PQLC2|54896,1.8
QARS|5859,APEH|327,1.8
RAB4A|5867,BPNT1|10380,1.8
RAB7A|7879,MRPL3|11222,1.8
RAF1|5894,ARL8B|55207,1.8
RALGAPB|57148,ELMO2|63916,1.8
RALY|22913,DYNLRB1|83658,1.8
RAN|5901,LLPH|84298,1.8
RAN|5901,PWP1|11137,1.8
RANBP10|57610,C16orf70|80262,1.8
RANBP10|57610,EDC4|23644,1.8
RB1|5925,ELF1|1997,1.8
RBM26|64062,DIS3|22894,1.8
RBM26|64062,MPHOSPH8|54737,1.8
RBM34|23029,GNPAT|8443,1.8
RCOR3|55758,ANGEL2|90806,1.8
RFC2|5982,COPS6|10980,1.8
RFXANK|8625,LSM7|51690,1.8
RHOT2|89941,RABEP2|79874,1.8
RIOK2|55781,RBM22|55696,1.8
RNF103|7844,RMND5A|64795,1.8
RNF167|26001,ELAC2|60528,1.8
RNF167|26001,GABARAP|11337,1.8
RNF167|26001,MPDU1|9526,1.8
RNF2|6045,CDC73|79577,1.8
RNF25|64320,ILKAP|80895,1.8
RNF6|6049,DIS3|22894,1.8
RNF6|6049,FBXL3|26224,1.8
RNF6|6049,KPNA3|3839,1.8
RNPS1|10921,GFER|2671,1.8
ROCK1|6093,ANKRD12|23253,1.8
RPF1|80135,BCAS2|10286,1.8
RPF1|80135,PSMA5|5686,1.8
RPL10|6134,IGBP1|3476,1.8
RPL14|9045,RPL12|6136,1.8
RPL18|6141,RPL12|6136,1.8
RPL18A|6142,EEF1D|1936,1.8
RPL18A|6142,EEF1G|1937,1.8
RPL18A|6142,RPL10|6134,1.8
RPL19|6143,MRPL27|51264,1.8
RPL26|6154,EIF4A1|1973,1.8
RPL27A|6157,RPL13A|23521,1.8
RPL27A|6157,RPL14|9045,1.8
RPL27A|6157,RPL18|6141,1.8
RPL28|6158,FAU|2197,1.8
RPL29|6159,RPL12|6136,1.8
RPL3|6122,EEF2|1938,1.8
RPL31|6160,RPL23|9349,1.8
RPL32|6161,RPL27A|6157,1.8
RPL36|25873,FAU|2197,1.8
RPL36|25873,RPL31|6160,1.8
RPL36|25873,RPL35|11224,1.8
RPL36AL|6166,DAD1|1603,1.8
RPL36AL|6166,NGDN|25983,1.8
RPL37|6167,RPL30|6156,1.8
RPL37|6167,RPL36|25873,1.8
RPL4|6124,EIF3M|10480,1.8
RPL4|6124,RPL19|6143,1.8
RPL4|6124,RPL29|6159,1.8
RPL4|6124,RPL30|6156,1.8
RPL5|6125,EEF1A1|1915,1.8
RPL5|6125,RPL31|6160,1.8
RPL6|6128,PFDN5|5204,1.8
RPL7|6129,BTF3|689,1.8
RPL8|6132,RPL18A|6142,1.8
RPL8|6132,RPL30|6156,1.8
RPLP0|6175,NAP1L1|4673,1.8
RPLP2|6181,RPL18A|6142,1.8
RPLP2|6181,RPL36|25873,1.8
RPLP2|6181,RPLP1|6176,1.8
RPP14|11102,PDE12|201626,1.8
RPRD1B|58490,RALGAPB|57148,1.8
RPS10|6204,EEF1G|1937,1.8
RPS11|6205,RPL12|6136,1.8
RPS11|6205,RPL30|6156,1.8
RPS11|6205,RPL4|6124,1.8
RPS13|6207,RPL31|6160,1.8
RPS13|6207,RPL5|6125,1.8
RPS13|6207,RPLP2|6181,1.8
RPS14|6208,BTF3|689,1.8
RPS15|6209,PGLS|25796,1.8
RPS15|6209,RPL37|6167,1.8
RPS15|6209,RPLP1|6176,1.8
RPS16|6217,EEF1G|1937,1.8
RPS16|6217,EIF3G|8666,1.8
RPS16|6217,RPL13|6137,1.8
RPS18|6222,RPS14|6208,1.8
RPS19BP1|91582,POLR2F|5435,1.8
RPS20|6224,PFDN5|5204,1.8
RPS20|6224,RPL38|6169,1.8
RPS21|6227,ERGIC3|51614,1.8
RPS21|6227,RPL18A|6142,1.8
RPS24|6229,RPL12|6136,1.8
RPS24|6229,RPS11|6205,1.8
RPS27A|6233,RPL31|6160,1.8
RPS3|6188,RPLP1|6176,1.8
RPS3|6188,RPS18|6222,1.8
RPS3A|6189,RPL26|6154,1.8
RPS6|6194,RPL14|9045,1.8
RPS6|6194,RPL35|11224,1.8
RPS6KB1|6198,COIL|8161,1.8
RPS6KB2|6199,PPP1CA|5499,1.8
RPS8|6202,RPL31|6160,1.8
RPS8|6202,RPS7|6201,1.8
RPS9|6203,EIF3G|8666,1.8
RPS9|6203,RPL27A|6157,1.8
RPSA|3921,RPL29|6159,1.8
RPTOR|57521,EXOC7|23265,1.8
RRP12|23223,PDCD11|22984,1.8
RSAD2|91543,CMPK2|129607,1.8
RSBN1L|222194,CDK13|8621,1.8
RSF1|51773,PHF3|23469,1.8
RSL24D1|51187,EIF3J|8669,1.8
RSL24D1|51187,GTF2A2|2958,1.8
RUVBL1|8607,ACAD9|28976,1.8
RUVBL1|8607,PSMD2|5708,1.8
SAP30BP|29115,CCDC137|339230,1.8
SAR1B|51128,PPP2CA|5515,1.8
SAT2|112483,RANGRF|29098,1.8
SCAND1|51282,RALY|22913,1.8
SCAP|22937,IP6K1|9807,1.8
SCFD1|23256,GOLGA5|9950,1.8
SCO1|6341,ELAC2|60528,1.8
SCOC|60592,ENOPH1|58478,1.8
SCRN2|90507,ACBD4|79777,1.8
SDF2|6388,ERAL1|26284,1.8
SDF2|6388,IFT20|90410,1.8
SDF4|51150,KIAA2013|90231,1.8
SEC61B|10952,ALG2|85365,1.8
SEC61G|23480,CHCHD2|51142,1.8
SEH1L|81929,RAB12|201475,1.8
SENP1|29843,IPO8|10526,1.8
SENP1|29843,NEDD1|121441,1.8
SENP3|26168,DVL2|1856,1.8
SENP6|26054,CASP8AP2|9994,1.8
SERF2|10169,PPIB|5479,1.8
SERINC3|10955,RPRD1B|58490,1.8
SERTAD3|29946,SERTAD1|29950,1.8
SETD1B|23067,ATN1|1822,1.8
SETDB1|9869,INTS3|65123,1.8
SF3A3|10946,PRPF38A|84950,1.8
SFT2D1|113402,PCMT1|5110,1.8
SGSM2|9905,CNTROB|116840,1.8
SH2B1|25970,ANKS3|124401,1.8
SHARPIN|81858,CYHR1|50626,1.8
SIGLEC9|27180,C1QC|714,1.8
SKP1|6500,PAIP2|51247,1.8
SLA|6503,PIK3R5|23533,1.8
SLC25A11|8402,PSMB6|5694,1.8
SLC25A17|10478,PHF5A|84844,1.8
SLC25A3|5250,MMAB|326625,1.8
SLC35B2|347734,MRPL14|64928,1.8
SLC39A3|29985,MAP2K2|5605,1.8
SLC4A1AP|22950,CEBPZ|10153,1.8
SLC7A6OS|84138,DDX19A|55308,1.8
SLK|9748,EIF3A|8661,1.8
SLMAP|7871,APPL1|26060,1.8
SMAD2|4087,MEX3C|51320,1.8
SMAD2|4087,MIB1|57534,1.8
SMAD4|4089,C18orf25|147339,1.8
SMAD4|4089,RNF138|51444,1.8
SMAD5|4090,MFAP3|4238,1.8
SMARCC1|6599,CTNNB1|1499,1.8
SMARCC2|6601,ATN1|1822,1.8
SMARCC2|6601,BAZ2A|11176,1.8
SMARCC2|6601,EP400|57634,1.8
SMC3|9126,EIF3A|8661,1.8
SNF8|11267,AARSD1|80755,1.8
SNF8|11267,ERAL1|26284,1.8
SNF8|11267,PSMC5|5705,1.8
SNRNP200|23020,ANAPC1|64682,1.8
SNRPB2|6629,EIF6|3692,1.8
SNRPB2|6629,NAA20|51126,1.8
SNRPC|6631,CUTA|51596,1.8
SNRPD3|6634,RBX1|9978,1.8
SNRPF|6636,SARNP|84324,1.8
SNRPG|6637,DPY30|84661,1.8
SNRPG|6637,MORN2|729967,1.8
SOD1|6647,PSMG1|8624,1.8
SON|6651,HLCS|3141,1.8
SON|6651,PCNT|5116,1.8
SON|6651,RRP1B|23076,1.8
SP1|6667,EP400|57634,1.8
SP110|3431,SP100|6672,1.8
SP3|6670,ATF2|1386,1.8
SPAG7|9552,GABARAP|11337,1.8
SPAG7|9552,MPDU1|9526,1.8
SPAG7|9552,RANGRF|29098,1.8
SPG7|6687,DEF8|54849,1.8
SPI1|6688,CD4|920,1.8
SPN|6693,LCP1|3936,1.8
SPPL3|121665,CAMKK2|10645,1.8
SPSB3|90864,SH2B1|25970,1.8
SRCAP|10847,GTF3C1|2975,1.8
SRFBP1|153443,RBM27|54439,1.8
SRP19|6728,RIOK2|55781,1.8
SRP54|6729,EIF2S1|1965,1.8
SRP54|6729,FCF1|51077,1.8
SRP68|6730,EIF4A3|9775,1.8
SRP68|6730,NOL11|25926,1.8
SSBP1|6742,C7orf25|79020,1.8
SSBP1|6742,RPA3|6119,1.8
SSR1|6745,SEC63|11231,1.8
SSX4|6759,S100G|795,1.8
SSX5|6758,SERPINB11|89778,1.8
ST13|6767,ATXN10|25814,1.8
STK25|10494,RNPEPL1|57140,1.8
STK35|140901,DNAJC5|80331,1.8
STK35|140901,SPATA2|9825,1.8
STOML2|30968,DCTN3|11258,1.8
STRAP|11171,ARL1|400,1.8
STRAP|11171,CAND1|55832,1.8
STRAP|11171,DENR|8562,1.8
STRAP|11171,LLPH|84298,1.8
STRAP|11171,RAN|5901,1.8
STRN4|29888,PAK4|10298,1.8
SUCLA2|8803,MIPEP|4285,1.8
SUCLG2|8801,PDHB|5162,1.8
SUMF2|25870,GUSB|2990,1.8
SUPT4H1|6827,MRPS23|51649,1.8
SYNJ1|8867,SON|6651,1.8
TAB1|10454,ANKRD54|129138,1.8
TAB1|10454,DNAL4|10126,1.8
TACO1|51204,ERAL1|26284,1.8
TACO1|51204,SNF8|11267,1.8
TAF1D|79101,RPS25|6230,1.8
TALDO1|6888,PRDX1|5052,1.8
TAP1|6890,HLA-E|3133,1.8
TARBP2|6895,SMUG1|23583,1.8
TARS2|80222,DARS2|55157,1.8
TASP1|55617,RPRD1B|58490,1.8
TAX1BP1|8887,PNPLA8|50640,1.8
TBC1D10B|26000,FBXL19|54620,1.8
TBCA|6902,COX7C|1350,1.8
TBCA|6902,MRPS36|92259,1.8
TBCC|6903,MEA1|4201,1.8
TBL3|10607,NUBP2|10101,1.8
TBL3|10607,PPP4C|5531,1.8
TBRG4|9238,MRPS24|64951,1.8
TCEAL1|9338,PSMD10|5716,1.8
TCEAL4|79921,HTATSF1|27336,1.8
TCEAL4|79921,NDUFA1|4694,1.8
TCP1|6950,MRPL18|29074,1.8
TCP1|6950,SNX3|8724,1.8
TERF2|7014,NUDT21|11051,1.8
TEX13A|56157,H2BFWT|158983,1.8
TGIF2LY|90655,LGALS14|56891,1.8
THAP7|80764,NCAPH2|29781,1.8
THAP7|80764,RPS19BP1|91582,1.8
THOC2|57187,RBM41|55285,1.8
THUMPD1|55623,ERCC4|2072,1.8
THUMPD3|25917,KIAA1143|57456,1.8
TIMM22|29928,ELAC2|60528,1.8
TINF2|26277,THTPA|79178,1.8
TJAP1|93643,SLC35B2|347734,1.8
TLK2|11011,COIL|8161,1.8
TMC8|147138,RASAL3|64926,1.8
TMED10|10972,SEL1L|6400,1.8
TMED2|10959,DAZAP2|9802,1.8
TMED2|10959,RAN|5901,1.8
TMED2|10959,STRAP|11171,1.8
TMEM104|54868,KCTD2|23510,1.8
TMEM106B|54664,SNX13|23161,1.8
TMEM11|8834,DHRS7B|25979,1.8
TMEM11|8834,PSMB6|5694,1.8
TMEM115|11070,TADA3|10474,1.8
TMEM115|11070,TEX264|51368,1.8
TMEM203|94107,MRPS2|51116,1.8
TMEM214|54867,GMPPA|29926,1.8
TMEM33|55161,SLAIN2|57606,1.8
TMEM63B|55362,FOXP4|116113,1.8
TMEM68|137695,TCEA1|6917,1.8
TMF1|7110,BBX|56987,1.8
TMUB2|79089,MRPL10|124995,1.8
TNFAIP8L2|79626,AIF1|199,1.8
TNFAIP8L2|79626,LST1|7940,1.8
TNK1|8711,KCTD11|147040,1.8
TOMM22|56993,EIF3D|8664,1.8
TOMM22|56993,EIF3L|51386,1.8
TOMM22|56993,SLC25A17|10478,1.8
TOMM40|10452,TIMM50|92609,1.8
TOMM6|100188893,CNPY3|10695,1.8
TOMM6|100188893,MED20|9477,1.8
TOMM7|54543,PSMA2|5683,1.8
TOP2B|7155,SMARCC1|6599,1.8
TOP3A|7156,SMCR8|140775,1.8
TOX4|9878,PRMT5|10419,1.8
TPD52L2|7165,ARFGAP1|55738,1.8
TPD52L2|7165,ARFRP1|10139,1.8
TPD52L2|7165,DNAJC5|80331,1.8
TPM3|7170,ILF2|3608,1.8
TPRA1|131601,ABTB1|80325,1.8
TPRX1|284355,GJA10|84694,1.8
TPX2|22974,KIF4A|24137,1.8
TRAP1|10131,EARS2|124454,1.8
TRAPPC10|7109,DYRK1A|1859,1.8
TRAPPC5|126003,NDUFB7|4713,1.8
TRAPPC6B|122553,RALGAPA1|253959,1.8
TRIM15|89870,TRIM10|10107,1.8
TRIM25|7706,FBXL18|80028,1.8
TRIM39|56658,RXRB|6257,1.8
TRMT2A|27037,GGA1|26088,1.8
TRMT2A|27037,NOL12|79159,1.8
TRMT2A|27037,THAP7|80764,1.8
TRPT1|83707,TMEM223|79064,1.8
TSEN54|283989,CCDC137|339230,1.8
TSEN54|283989,LLGL2|3993,1.8
TSFM|10102,DIABLO|56616,1.8
TSNAX|7257,CDC73|79577,1.8
TSPY4|728395,ONECUT3|390874,1.8
TSR1|55720,RPA1|6117,1.8
TST|7263,MPST|4357,1.8
TTC19|54902,PRPSAP2|5636,1.8
TTC3|7267,BRWD1|54014,1.8
TUBGCP3|10426,TPP2|7174,1.8
TUBGCP6|85378,HPS4|89781,1.8
TUBGCP6|85378,LZTR1|8216,1.8
TUFM|7284,EARS2|124454,1.8
TUSC2|11334,IFRD2|7866,1.8
TXN2|25828,ACO2|50,1.8
TXN2|25828,DDT|1652,1.8
TXN2|25828,DNAL4|10126,1.8
TXNDC17|84817,DERL2|51009,1.8
TYROBP|7305,C1QC|714,1.8
TYROBP|7305,MS4A6A|64231,1.8
U2AF1|7307,CCT8|10694,1.8
UBA52|7311,RPS13|6207,1.8
UBA6|55236,SMARCAD1|56916,1.8
UBAP2L|9898,COPA|1314,1.8
UBE2B|7320,SUB1|10923,1.8
UBE2E1|7324,PSMD6|9861,1.8
UBE2F|140739,PPP1R7|5510,1.8
UBE2G1|7326,MAP2K4|6416,1.8
UBE2G1|7326,SCO1|6341,1.8
UBE2G2|7327,MCM3AP|8888,1.8
UBE2J2|118424,PUSL1|126789,1.8
UBE2K|3093,EIF4E|1977,1.8
UBE2L3|7332,DGCR6L|85359,1.8
UBE2L3|7332,PPIL2|23759,1.8
UBE2V1|7335,PIGU|128869,1.8
UBE2V2|7336,POLR2K|5440,1.8
UBE2V2|7336,TCEA1|6917,1.8
UBE3B|89910,GIT2|9815,1.8
UBE4B|10277,MTOR|2475,1.8
UBL5|59286,NDUFA1|4694,1.8
UBL5|59286,NDUFA13|51079,1.8
UBXN1|51035,SART1|9092,1.8
UBXN1|51035,SSSCA1|10534,1.8
UEVLD|55293,COPB1|1315,1.8
UFC1|51506,MRPL9|65005,1.8
UMPS|7372,MRPL3|11222,1.8
UMPS|7372,NAA50|80218,1.8
UPF3A|65110,CDC16|8881,1.8
UQCR10|29796,COX7A2|1347,1.8
UQCR11|10975,ANAPC11|51529,1.8
UQCR11|10975,NDUFB7|4713,1.8
UQCR11|10975,TIMM13|26517,1.8
UQCRC1|7384,APEH|327,1.8
URB1|9875,MCM3AP|8888,1.8
URM1|81605,UCK1|83549,1.8
USP10|9100,ATMIN|23300,1.8
USP14|9097,RNMT|8731,1.8
USP15|9958,PPP1R12A|4659,1.8
USP22|23326,SMG6|23293,1.8
USP25|29761,DYRK1A|1859,1.8
USP30|84749,PCBP2|5094,1.8
USP34|9736,FBXO11|80204,1.8
USP8|9101,UBE3A|7337,1.8
USPL1|10208,PAN3|255967,1.8
VAPA|9218,PTPN2|5771,1.8
VAPA|9218,SNRPD1|6632,1.8
VARS|7407,SKIV2L|6499,1.8
VBP1|7411,C1GALT1C1|29071,1.8
VBP1|7411,UBE2A|7319,1.8
VDAC1|7416,HSPA9|3313,1.8
VDAC2|7417,UQCRB|7381,1.8
VDAC3|7419,GOLGA7|51125,1.8
VKORC1L1|154807,CBLL1|79872,1.8
VPS26A|9559,DDX50|79009,1.8
VPS29|51699,ARPC3|10094,1.8
VPS4B|9525,SMAD4|4089,1.8
VPS72|6944,SCNM1|79005,1.8
VTA1|51534,SYNCRIP|10492,1.8
VTI1B|10490,ATP6V1D|51382,1.8
WAC|51322,ABI1|10006,1.8
WAC|51322,UPF2|26019,1.8
WBP4|11193,IFT88|8100,1.8
WBP4|11193,MRPS31|10240,1.8
WBP4|11193,MTIF3|219402,1.8
WDFY1|57590,BMPR2|659,1.8
WDFY3|23001,RAPGEF2|9693,1.8
WDR4|10785,GART|2618,1.8
WDR46|9277,DTNBP1|84062,1.8
WDR59|79726,CENPT|80152,1.8
WDR6|11180,DHX30|22907,1.8
WDR90|197335,CHTF18|63922,1.8
WIZ|58525,CHERP|10523,1.8
WRAP53|55135,GPS2|2874,1.8
XAB2|56949,SART1|9092,1.8
XIAP|331,CHM|1121,1.8
XIAP|331,RLIM|51132,1.8
XPO1|7514,TIA1|7072,1.8
XPO4|64328,UTP14C|9724,1.8
XPO5|57510,SLC35B2|347734,1.8
XRCC6|2547,L3MBTL2|83746,1.8
XRCC6|2547,SAMM50|25813,1.8
YARS2|51067,MRPL42|28977,1.8
YBX1|4904,PABPC4|8761,1.8
YIPF3|25844,CNPY3|10695,1.8
YIPF5|81555,FAM114A2|10827,1.8
YIPF6|286451,MMGT1|93380,1.8
YLPM1|56252,CHD8|57680,1.8
